@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
0.51,4.57,1,1.96,0,2,1.33,1.75,0.79,2.25,0.33,2,0.92,2.42,1.71,1.21,3,1.67,1.33,1.83,9.03,17.38,3,6.34,11.48,7.69,4.59,3.07,45.34,59.21,0.45,0.54,A
5.97,1.22,2.08,1.04,1.67,1.67,2.17,0.83,1.88,1.04,2,1.67,1.75,0.75,0.67,1.5,0.67,1.33,0.58,1.5,15.79,11.66,6.03,4.1,10.24,14.72,3,4.41,55.52,47.93,0.38,0.34,A
2.95,2.11,1.17,1.42,0.33,2.33,1.67,1.17,1.08,1.5,0.33,1.67,1.5,1.5,1.62,1.33,2.33,0,1.33,1.5,9.21,10.83,3.11,3.69,14.93,13.45,5.14,4.45,45.14,46.45,0.38,0.34,H
1.4,0.82,0.96,1.42,1.33,0,1,1.42,0.92,0.79,1,0.33,0.83,0.92,1.42,0.88,1.33,1.33,1.17,1,11.9,10.28,4.1,3.36,13.76,15.66,4.45,4.21,40.34,43,0.37,0.37,D
2.39,0.61,0.92,0.96,0.67,0.33,1.08,0.67,1,0.71,1.33,0.67,1.15,0.42,1.46,1.38,1.67,2.67,1.38,1.25,12.34,10.24,3.59,3.1,13.28,14.59,4.61,4.64,53.69,44.79,0.34,0.50,D
6.4,1.05,2.71,0.83,2,1.33,2.83,0.58,2.92,0.79,3,1.33,3.5,0.58,0.75,1.29,2,1,0.75,1.33,17.52,10,7.31,2.97,6.45,13.72,2.34,4.36,71.31,40.62,0.54,0.25,H
1.52,1.27,0.96,1.08,1,0.33,1.42,1.08,1.04,1.38,0.67,1,1.25,1.42,2.08,1.83,1.33,2.33,1.67,1.58,10.86,11.93,3.59,3.39,14.24,11.21,5.55,4.34,42.66,50.59,0.5,0.38,D
4.63,5.58,1.88,2.21,1.67,3,2.08,2,1.96,2.04,2,2,2.17,1.83,0.92,0.67,0.67,0,0.75,0.92,17.38,14.1,5.76,5.03,8.28,11.76,2.93,4.25,62.28,54.59,0.54,0.38,H
1.27,5.97,1.08,2,0.67,1.33,1.08,2,1.32,1.8,0.67,1.33,1.33,2,1.76,0.76,1.33,1,2.08,0.75,11.93,15.79,3.39,6.03,11.21,10.24,4.34,3,50.59,55.52,0.38,0.38,H
1.72,1.4,1.04,0.96,1.33,0.67,1.33,0.92,0.92,0.92,1,1,1.25,1,1.52,1.4,1.67,1.67,1.5,1.67,12.76,11.9,3.76,4.1,12.07,13.76,4.86,4.45,44.38,40.34,0.25,0.37,D
4.57,4.63,2,1.92,2,2.33,2.17,1.67,2.28,1.96,2.33,2.33,2.08,1.75,1.16,0.88,1.33,0.33,0.58,1.08,17.38,17.38,6.34,5.76,7.69,8.28,3.07,2.93,59.21,62.28,0.54,0.54,D
0.82,6.4,1.4,2.72,0.33,2,1.42,2.58,0.8,2.92,0.33,3,0.67,2.33,0.88,0.72,1,1.67,0.75,0.75,10.28,17.52,3.36,7.31,15.66,6.45,4.21,2.34,43,71.31,0.37,0.54,D
1.22,1.52,1.12,0.96,2.33,1.33,1.25,0.5,1.12,1,2,0.67,1.33,0.83,1.44,2,0.67,1,1.5,2.5,11.66,10.86,4.1,3.59,14.72,14.24,4.41,5.55,47.93,42.66,0.34,0.5,H
0.61,2.37,0.96,1.08,0.33,1.67,1.25,0.85,0.72,1.24,0.33,2,1,1.31,1.36,1.72,2.33,1,1.5,2,10.24,9.38,3.1,3.52,14.59,14.86,4.64,4.9,44.79,44.55,0.50,0.38,H
2.11,1.47,1.36,0.92,1.33,2.33,1.67,0.75,1.48,0.72,1,1.67,1.5,0.67,1.36,1.44,0.67,0.67,1.17,1.5,10.83,8.52,3.69,2.67,13.45,14.03,4.45,4.93,46.45,45.72,0.34,0.36,D
5.58,0.51,2.12,0.96,2,0,2.42,0.67,1.96,0.76,1.33,0.33,2.25,0.67,0.72,1.76,0.67,3,0.42,2.08,14.1,9.03,5.03,3,11.76,11.48,4.25,4.59,54.59,45.34,0.38,0.45,H
1.05,2.39,0.8,0.92,1.33,1,1.08,0.73,0.76,1,1,1.33,1,0.82,1.36,1.44,1.33,1.33,1.25,1.55,10,12.34,2.97,3.59,13.72,13.28,4.36,4.61,40.62,53.69,0.25,0.34,A
5.74,2.95,1.68,1.24,1,1.33,2.42,0.67,1.84,1.12,2,1,2.58,0.67,1.36,1.6,2,2,1.08,1.92,16,9.21,6.29,3.11,10.69,14.93,3.76,5.14,61.9,45.14,0.25,0.38,H
5.97,1.05,1.92,0.77,1,0.33,2,0.54,1.77,0.81,1.67,1,1.62,0.54,0.88,1.42,2.33,2.33,0.77,1.46,15.79,10,6.03,2.97,10.24,13.72,3,4.36,55.52,40.62,0.38,0.25,H
0.51,1.22,0.92,1.19,0,2.33,1.23,1,0.73,1.15,0,2,0.85,0.92,1.77,1.42,2.33,0.67,1.46,1.38,9.03,11.66,3,4.1,11.48,14.72,4.59,4.41,45.34,47.93,0.45,0.34,H
1.4,5.58,0.96,2.15,0.67,2,1,1.85,0.92,1.96,1,1,0.85,1.69,1.38,0.69,1.67,0.67,1.15,1,11.9,14.1,4.1,5.03,13.76,11.76,4.45,4.25,40.34,54.59,0.37,0.38,H
2.39,4.57,1,1.96,1.67,1.33,1.07,1.85,1.08,2.27,1.67,1.67,1.14,2.46,1.46,1.19,1.33,1,1.36,1.69,12.34,17.38,3.59,6.34,13.28,7.69,4.61,3.07,53.69,59.21,0.34,0.54,A
4.63,5.74,1.88,1.73,1.67,2,2.15,1,1.96,1.96,1.67,3.33,2.15,1.15,0.92,1.35,1,1.67,0.69,1.62,17.38,16,5.76,6.29,8.28,10.69,2.93,3.76,62.28,61.9,0.54,0.25,H
2.95,1.72,1.19,1.04,1.33,0.67,1.77,0.77,1.12,0.92,1.33,1,1.54,0.62,1.73,1.5,2.33,2,1.31,1.54,9.21,12.76,3.11,3.76,14.93,12.07,5.14,4.86,45.14,44.38,0.38,0.25,H
1.52,0.61,0.92,1.04,1.33,1.33,1.38,0.69,1,0.81,1,1.33,1.15,0.46,2,1.35,0.67,2,1.54,1.23,10.86,10.24,3.59,3.1,14.24,14.59,5.55,4.64,42.66,44.79,0.5,0.50,D
1.47,0.82,0.92,1.38,2.33,0.67,1.08,1.38,0.73,0.81,1.67,0.67,0.77,0.92,1.42,0.88,0.67,1,1.38,1,8.52,10.28,2.67,3.36,14.03,15.66,4.93,4.21,45.72,43,0.36,0.37,H
2.37,1.27,1.04,1.15,0.67,1.33,1.33,1.08,1.23,1.42,1,1.33,1.17,1.31,1.77,1.73,1.67,1,1.42,1.46,9.38,11.93,3.52,3.39,14.86,11.21,4.9,4.34,44.55,50.59,0.38,0.38,H
6.4,2.11,2.65,1.35,2.33,1.33,2.85,1.08,2.85,1.46,2.33,1.33,3.46,1.46,0.73,1.35,0.67,1,0.69,1.54,17.52,10.83,7.31,3.69,6.45,13.45,2.34,4.45,71.31,46.45,0.54,0.34,H
1.72,4.63,1,1.93,0.67,2.33,1.31,1.62,0.93,1.93,1,1.67,1.23,1.77,1.56,0.89,1.67,0.67,1.46,1.15,12.76,17.38,3.76,5.76,12.07,8.28,4.86,2.93,44.38,62.28,0.25,0.54,A
5.58,5.97,2.07,1.96,1,1,2.46,1.85,1.89,1.81,0.67,1.33,2.23,1.92,0.7,0.85,1,2.33,0.38,1,14.1,15.79,5.03,6.03,11.76,10.24,4.25,3,54.59,55.52,0.38,0.38,H
2.11,1.52,1.30,0.93,0.33,0.67,1.62,0.46,1.44,1,1,0.67,1.46,0.85,1.48,1.96,2.67,1,1.15,2.46,10.83,10.86,3.69,3.59,13.45,14.24,4.45,5.55,46.45,42.66,0.34,0.5,D
1.22,1.4,1.15,1.04,2,1.67,1.38,0.92,1.15,0.93,2,1,1.38,1,1.52,1.33,1.67,0.67,1.46,1.62,11.66,11.9,4.1,4.1,14.72,13.76,4.41,4.45,47.93,40.34,0.34,0.37,D
0.61,1.47,1.04,1,1.67,2.33,1.38,0.77,0.81,0.74,1.67,1.67,1.15,0.69,1.33,1.37,1,0.67,1.46,1.46,10.24,8.52,3.1,2.67,14.59,14.03,4.64,4.93,44.79,45.72,0.50,0.36,H
0.82,2.39,1.33,0.96,0.67,1.33,1.38,0.92,0.78,1.04,0.67,1.33,0.69,1,0.89,1.48,1,1.67,0.77,1.58,10.28,12.34,3.36,3.59,15.66,13.28,4.21,4.61,43,53.69,0.37,0.34,D
4.57,2.37,2,1.11,2.33,1.33,2.08,0.79,2.26,1.26,2.33,1.33,2.08,1.29,1.15,1.7,0.67,1.33,0.69,2.07,17.38,9.38,6.34,3.52,7.69,14.86,3.07,4.9,59.21,44.55,0.54,0.38,H
1.05,0.51,0.74,1,0,1,1,0.62,0.78,0.85,0.67,1.33,1.08,0.62,1.48,1.74,3,2,1.38,2.08,10,9.03,2.97,3,13.72,11.48,4.36,4.59,40.62,45.34,0.25,0.45,A
1.27,2.95,1.11,1.26,1.33,2,1.23,0.62,1.37,1.19,1.33,2,1.54,0.69,1.74,1.7,1,2.33,2,2.15,11.93,9.21,3.39,3.11,11.21,14.93,4.34,5.14,50.59,45.14,0.38,0.38,H
5.74,6.4,1.67,2.67,1,2.33,2.46,2.46,1.89,2.93,2,3,2.77,2.23,1.33,0.74,1.67,0.67,1.08,0.77,16,17.52,6.29,7.31,10.69,6.45,3.76,2.34,61.9,71.31,0.25,0.54,A
1.72,5.58,0.96,2.11,0.33,2,1.21,1.71,0.89,1.89,0.67,1.33,1.14,1.57,1.54,0.71,1.67,0.67,1.43,1,12.76,14.1,3.76,5.03,12.07,11.76,4.86,4.25,44.38,54.59,0.25,0.38,A
0.61,5.74,1.11,1.61,2.33,1,1.5,0.93,0.93,1.82,2.67,1.67,1.36,1.07,1.32,1.39,1,1.67,1.43,1.57,10.24,16,3.1,6.29,14.59,10.69,4.64,3.76,44.79,61.9,0.50,0.25,H
6.4,5.97,2.68,1.89,2.33,1,2.86,1.71,2.93,1.79,3,1.67,3.57,1.86,0.71,0.89,0.67,2,0.71,1.07,17.52,15.79,7.31,6.03,6.45,10.24,2.34,3,71.31,55.52,0.54,0.38,H
0.82,2.95,1.32,1.21,0.67,1,1.36,0.57,0.79,1.14,0.67,1.33,0.71,0.64,0.89,1.68,1,2.33,0.79,2.07,10.28,9.21,3.36,3.11,15.66,14.93,4.21,5.14,43,45.14,0.37,0.38,H
2.11,1.22,1.29,1.14,0.67,1.33,1.57,0.93,1.43,1.18,1,1.67,1.43,0.93,1.46,1.54,2.33,2.33,1.14,1.57,10.83,11.66,3.69,4.1,13.45,14.72,4.45,4.41,46.45,47.93,0.34,0.34,D
2.39,1.52,0.96,0.93,1.33,0.67,1,0.5,1.04,1,1.33,1,1.07,0.86,1.46,1.93,1.67,1.33,1.4,2.36,12.34,10.86,3.59,3.59,13.28,14.24,4.61,5.55,53.69,42.66,0.34,0.5,D
1.47,2.37,0.96,1.07,1.33,1,1.21,0.73,0.75,1.25,1,1.33,0.79,1.27,1.46,1.79,1.67,2.33,1.29,2.2,8.52,9.38,2.67,3.52,14.03,14.86,4.93,4.9,45.72,44.55,0.36,0.38,H
4.63,0.51,1.96,1.07,2.33,2,2.21,0.79,1.89,0.89,1.33,2,2.07,0.71,0.86,1.71,0.67,1.33,0.64,2,17.38,9.03,5.76,3,8.28,11.48,2.93,4.59,62.28,45.34,0.54,0.45,H
1.27,1.05,1.18,0.71,2,0,1.36,0.5,1.36,0.79,1.67,1,1.5,0.5,1.68,1.5,1,2.67,1.86,1.57,11.93,10,3.39,2.97,11.21,13.72,4.34,4.36,50.59,40.62,0.38,0.25,H
4.57,1.4,2.04,1.04,2.33,1.67,2.14,0.93,2.32,0.96,2.67,1.33,2.21,1.07,1.14,1.36,1,1,0.71,1.64,17.38,11.9,6.34,4.1,7.69,13.76,3.07,4.45,59.21,40.34,0.54,0.37,H
