@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
5.58,1.4,1.57,1.64,0.67,2,1.57,1.29,1.57,1.36,1.33,1.33,1.14,1.14,1.29,1.5,1.67,1.67,0.86,2,A
2.39,6.4,1.57,2,0,3,2,1,1.29,2.86,1,4,1.86,1.57,0.93,1,2.67,0.67,0.71,1.71,D
1.52,5.97,1,2.14,1.33,3,1.43,1.57,0.86,2,0.67,3.33,0.71,1.57,1.29,1,1.33,1.33,0.43,1.14,H
0.77,4.63,0.57,1.71,0.33,1.33,0.86,1.86,0.79,0.93,1,1.33,1.29,0.86,2,1.07,2,3,2,1.14,A
1.05,0.61,1.07,1,0.33,1,1.14,0.43,1.21,0.86,1.67,1,1.43,0.57,1.36,2,2.33,2.33,1.29,3,A
5.74,0.7,2.38,1.31,2,1,2.5,0.5,2.08,0.92,1.67,1.33,2.17,0.83,0.77,1.23,0.33,2,0.83,2.17,H
0.6,4.63,0.77,1.62,0,0.33,0.67,1.67,0.85,0.85,0.33,0.67,1,0.67,1.85,1.08,3,3,1.83,1.17,A
4.57,0.61,1.85,1.08,1.33,2,2.5,0.5,1.92,0.85,2.67,1.67,2.17,0.5,1.23,1.77,2,1,0.5,2.67,H
5.58,2.95,1.69,1.85,1.67,1.67,1.83,1.5,1.69,1.62,1.67,2.33,1.33,1.33,1.31,1,1.33,1,0.83,1.17,A
2.39,0.72,1.69,1.23,1,1.67,2.33,1.5,1.23,1,1.67,1.33,1.83,1.17,0.77,1.08,2,0.67,0.33,0.83,A
1.52,0.45,1,1,1.33,0.33,1.5,0.83,0.92,0.85,1.67,0.67,0.83,0.67,1.38,1.54,2.33,2.33,0.5,1.67,D
0.77,5.97,0.62,2.08,1.33,2.33,1,1.33,0.62,1.85,0.33,2.67,1,1.17,1.85,0.85,0.67,1,1.67,0.83,A
1.47,1.4,1.15,1.77,1.33,3,1,1.5,1.31,1.46,1.67,1.67,1.83,1.33,1.46,1.38,2.33,0.67,1.83,1.83,H
1.05,6.4,1.15,1.92,0.67,2,1.33,0.67,1.15,2.85,1.67,3,1.33,1.33,1.23,0.92,2,0.33,1,1.67,A
1.72,2.37,0.54,1,1.33,1,0.67,1,0.54,0.92,0.33,1.33,0.67,0.67,1.69,1.08,0.33,2,1.67,0.67,H
5.97,2.39,2,1.83,1.33,1.33,2.67,1.33,1.75,1.25,1.67,1.67,2.33,0.67,0.83,0.58,1.33,1.33,0.83,0.83,H
0.7,4.57,1.17,2,1,1.33,1.83,1.5,0.75,2,0.67,2.33,0.67,1.83,1.25,1.08,1.67,1.67,0.33,1.67,H
6.4,1.47,1.83,1.25,2,1.33,3,1.5,2.83,1.42,4.33,1.67,4.33,1,1,1.33,0.33,1.67,0.33,0.83,H
4.63,5.58,1.67,1.75,0.33,2.33,1.67,1.67,0.75,1.67,0,2,0.83,2,1,1.25,2.33,1,0.83,1.67,D
0.72,0.77,1.25,0.58,1.67,1,1,0.17,1.08,0.67,1.33,0.33,1,0.33,1.17,2,0.67,1,1.5,2.33,D
0.45,5.74,1.08,2.33,1.33,2,1.33,2.17,0.92,2,1,1.33,1.17,1.83,1.42,0.83,1.33,0.33,1.17,0.83,A
2.95,1.52,1.75,1.08,1,1.67,2,0.67,1.42,1,1,2,1.5,1.17,1.08,1.17,1,1.33,1,1.83,H
1.4,1.05,1.67,1.25,3,1.67,1.83,1.17,1.42,1.17,1.67,2,1.5,1,1.42,1.17,0.33,1.33,1,1.33,H
0.61,1.72,0.92,0.58,1,1.33,1.33,0.5,0.83,0.58,1.33,0.33,1.17,0.5,1.92,1.75,3.33,0.67,1.17,1.83,H
2.37,0.6,0.83,0.83,0.33,0,0.67,1,0.75,0.92,0.33,0.67,0.83,0.83,1.17,1.75,2,3,1.67,1.67,H
1.05,0.72,1.27,1.27,1.33,1.33,1.4,1.6,1.09,1,1.67,0.67,1.2,1,1.09,1.09,2,0.67,0.8,0.6,D
0.45,5.58,1.09,1.82,1.33,3,1.4,1.8,0.82,1.64,0.33,2.33,1,2,1.36,1.18,0.67,1,1,1.6,D
6.4,4.63,1.73,1.82,1,1.33,3,2,2.55,0.82,2.67,0.33,4,0.8,1.09,0.55,1,0.33,0.4,0.2,H
5.74,2.39,2.27,2,2,2.33,2.4,1.6,2,1.36,1.33,2.33,2.2,0.8,0.91,0.45,0.33,0.67,1,0.6,H
2.95,4.57,1.82,2.09,1.67,2,2.2,1.6,1.27,1.91,0.67,2.67,1.2,1.6,0.91,0.91,0,1,0.6,1.4,D
0.6,1.47,0.91,1.09,0,0.67,0.8,1.2,0.91,1.36,0.33,1,1,0.8,1.73,1.36,3,1.33,1.8,0.8,A
0.7,1.72,1.27,0.36,1,0.33,2.2,0,0.82,0.55,0.67,0,0.8,0.4,1.27,1.91,1.67,1.33,0.2,2.2,A
1.4,0.61,1.55,1,2,1.33,1.6,0.6,1.36,0.82,1.33,1,1.4,0.4,1.45,1.91,0.67,2.67,1,2.8,H
1.52,0.77,0.91,0.64,0.67,2,1.2,0.2,0.91,0.73,2,1,0.6,0.4,1.27,2,2.33,0.67,0.6,2.4,H
2.37,5.97,0.91,1.91,0.67,1.33,0.8,1,0.82,1.64,0.33,1.33,1,0.8,1,0.91,1,1.67,1.4,1,A
5.58,5.74,1.7,2.5,2.33,3,1.6,2.6,1.7,2.2,2.33,2.67,1.4,2.2,1.3,0.9,1.33,0.33,1,0.8,H
0.77,6.4,0.4,1.9,1,2,0.6,0.8,0.7,2.8,0.67,3.67,1,1.6,2.2,1.1,2,1,2,1.8,H
1.47,1.52,1.1,0.9,1.33,0.67,1,0.6,1.2,0.7,1.33,1,1.6,0.8,1.2,1.1,0.33,1.33,1.6,1.6,D
4.63,1.4,2,1.4,2.33,1.33,2,1.2,0.9,1.4,1,1.67,1,1.4,0.5,1.6,0,1.33,0.8,2.2,A
0.72,0.45,1.1,1.2,0.33,1.33,0.6,1,0.9,0.9,0,0.67,0.8,0.8,1.2,1.3,1.33,1.33,1.8,1.6,H
5.97,1.05,2,1.3,2,1.33,3,1.2,1.6,1,2,1,2.4,0.8,0.8,1,1.33,1.33,0.6,1.2,D
1.72,2.95,0.3,1.9,0,2.33,0.6,1.6,0.6,1.4,0.33,1.33,0.8,1.6,2.1,1,2.67,0.33,2,1.4,D
4.57,0.6,2,1,1.33,1,2.4,1.2,1.7,1,2,1.67,1.8,1,1,1.5,1.67,2,0.6,1.2,H
0.61,2.37,0.8,1,0.33,0.67,1,1.2,0.6,0.8,0.33,0.33,0.8,0.6,2,0.8,3.67,1,1.2,0.2,H
2.39,0.7,1.9,1.4,1.67,1,2.2,0.6,1.1,0.8,1.33,0.67,1.4,0.8,0.4,1,0.67,1,0.2,1.8,H
0.45,1.47,1,1.22,0.33,1.33,1,1.5,0.89,1.33,0.67,1.33,1,1,1.44,1.22,2,0.67,1.25,0.75,H
2.95,4.63,2,2.11,2,2,2.5,2.25,1.56,1,1.67,1,1.5,1,1.11,0.56,1.33,1,0.75,0.25,D
5.74,4.57,2.44,2.22,2.33,2.33,2.25,2,2.22,1.89,2.33,3,2.25,2,1,0.89,0.67,1.33,1.25,1.25,H
0.6,5.58,1.11,1.56,2,2.33,1,1.5,1,1.56,1.67,2,1,1.75,1.33,1.33,1,1.33,1.5,1.75,A
0.7,0.77,1.22,0.44,0.33,1,2,0.25,0.78,0.78,0.33,1,0.75,0.5,1.11,2.33,1,2.33,0.25,2.75,H
6.4,0.61,1.78,0.89,2,0.33,3,0.75,2.33,0.67,2.33,0.67,3.25,0.5,1.22,1.44,1.33,2.33,0.5,1.75,H
1.4,5.97,1.22,2.22,1.33,3,1.25,1.25,1.33,1.78,1.67,3,1.25,1,1.78,0.67,1.67,1,1.25,0.75,H
1.52,2.39,0.89,2,0.33,2.33,1.25,1.75,0.67,1.11,0.67,1.67,0.5,0.75,1.11,0.33,1.33,0.33,0.5,0.5,D
1.05,1.72,1.11,0.33,0.67,0,1,0,0.89,0.67,0.67,0.67,1,0.5,1.11,2.11,1.67,3,1,2.25,H
2.37,0.72,1,1.11,1.33,0.33,0.75,1.75,0.89,1,1.33,0,1.25,1.25,0.89,1.33,1,1.33,1.75,0.75,D
5.97,6.4,2.12,2,2.33,2,3,1,1.75,2.5,2.67,2.67,2.5,1.75,0.62,1.12,1,1.67,0.5,1.75,H
0.77,1.4,0.12,1.38,0,1.33,0,1.5,0.62,1.38,0.67,2,0.75,1.5,2.5,1.75,3,2,2.25,2.25,H
1.47,2.37,1.25,1,1,1,1,1.25,1.5,1,1.67,1.33,2,0.75,1.38,1,1.33,1.33,2,0.25,D
4.63,0.7,2,1.38,1.33,1.33,1.75,0.75,1,0.88,1,0.67,1,1,0.62,1.12,1.33,0.67,1,2,H
0.72,2.95,1.25,1.88,1.33,2,0.75,1.25,1.12,1.5,1,2,1,1.5,1.25,1.25,1.33,2,1.75,1.75,A
1.72,5.74,0.38,2.38,0,2.33,0.75,2.5,0.75,2.25,0.67,2.33,1,2.25,2.12,1.12,3,1,2,1,A
4.57,1.05,2.12,1.25,2.33,1.67,2.25,1.5,1.62,0.88,2.67,1,1.25,0.75,0.88,0.75,1.33,0.67,0.5,0.5,H
5.58,1.52,1.38,1,1.33,0.33,1.25,0.75,1.38,0.5,1.33,0,1,0.5,1.25,0.88,1.33,0.67,0.75,1.25,H
0.61,0.45,0.88,1,1,1,1,1,0.75,1,1,1.33,1,1,1.62,1.62,2.33,2.33,1.5,2,D
2.39,0.6,1.88,1.25,2.33,2,2,1.5,1,1.12,1.67,2,1.25,1.25,0.38,1.25,0.33,1,0.25,1,H
1.72,0.6,0.43,1,0,1,1,1,0.71,0.71,0.33,0.67,1,0.33,1.86,1.29,2.33,1.33,1.33,1,A
0.72,4.63,1.43,1.86,2.33,1.33,1,2,1.29,0.86,1.33,0.67,1.33,0.67,1.14,0.71,0.67,1.33,1.67,0.33,A
5.74,0.61,2.29,1,2.33,1,2,1,2,0.71,2,0.67,1.67,0.33,1.14,1.29,1,1.33,1.33,1,H
5.97,0.45,2,1.14,2.33,1,3,1.33,1.43,1,2,1,2,1,0.57,1.29,0.67,1.33,0.33,1.33,H
2.95,0.7,1.71,1.57,2,2.33,2.33,1,1.43,0.86,2.33,1.33,1.33,1,1.29,1,2.33,0.67,0.67,2,H
5.58,2.39,1.43,2,1,3,1.33,2,1.43,1,1.33,1.67,1,0.67,1.29,0.29,2.33,0,0.67,0.33,D
1.4,4.57,1.43,2.29,1,2,1.33,2.33,1.29,1.57,2,2,1,2,1.71,0.71,2.33,1,1,1,D
1.52,1.05,1,1.29,0,2.33,1.33,1.67,0.57,1,0.33,2,0.67,1,1,0.86,1.67,0.67,0.67,0.67,D
1.47,0.77,1,0.14,1,0,0.33,0.33,1.14,0.71,1,0.67,1.33,0.67,1.57,2.29,1.33,2.67,2.67,2.33,H
2.37,6.4,1.14,1.86,1,2,1,0.33,1,2.43,1.67,3,1.33,1.33,0.71,1.14,1.33,1.67,1.33,2,A
0.61,5.97,1.17,1.83,1,1.33,1.33,0.67,0.67,1.17,0.33,1,1,0.33,1,0.5,1,0.67,1,0.67,A
2.39,1.47,1.83,1.17,2.33,1.33,1.67,2,0.83,1.33,1,1.67,1,1.33,0.33,1.5,0,1.33,0.33,0.33,H
4.63,2.37,2.17,0.83,2.33,0.33,2.33,0.67,1,0.67,1.33,0.67,1.33,0,0.33,0.83,0.33,1.33,0.33,0.33,A
1.05,5.74,1.33,2.5,2.33,3,1,3,1,2.17,2,2.67,1,2.67,0.83,1.17,0.67,1,1,1,D
0.45,1.4,1.33,1.17,1.33,1,1.33,1,1,1.17,1,2,1,1.33,1.17,1.83,1,2.33,1,2.67,A
0.6,1.52,0.67,1.17,0.33,0.33,0.33,1,0.67,0.67,0.67,0.33,1,0.67,1.5,1,1.67,1.33,2,1.33,H
0.7,0.72,1.67,1.5,2.33,2,2.33,2,1,1.5,1.67,1.67,1,1.67,1.17,1.33,1,1.33,0.33,1,D
4.57,1.72,2.17,0.5,1.33,0,2,0,1.33,0.67,1.67,0,0.67,0.33,0.67,1.67,1.33,2,0.33,2,H
6.4,2.95,1.67,2,1.33,3,3,1.67,2.33,1.5,2,2.33,3.33,1.67,1.17,1,1.33,1.33,0.33,1.33,H
0.77,5.58,0.17,1.17,0,1,0,1,0.67,1.33,0.67,1.33,0.67,1.67,2.33,1.33,3,2,2.33,2,A
5.97,1.47,1.88,1.27,2.33,0.67,2.12,1.06,2,1.3,2.33,1,2.19,0.94,1.06,1.27,1,1.33,0.81,1.19,H
0.25,4.63,0.94,1.85,0.33,2.33,1,1.81,1.12,1.76,0.33,2.33,1.25,1.94,1.82,1.24,1.33,1.33,2,1.44,D
5.58,0.72,2.45,1.03,1.33,1.33,2.62,1.06,2.27,1.09,1.67,1.67,2.5,1.25,1.06,1.82,1.33,1.33,1.06,2.19,H
4.57,5.97,1.52,1.91,1.67,2,1.75,1.69,1.79,2,0.67,2,1.88,1.81,1.21,1.03,0.33,1,0.88,1.25,D
4.63,6.4,1.81,2.12,1.33,3,1.81,1.81,1.72,1.81,1.33,2.33,1.5,1.38,1.25,0.84,1.33,0.33,1.06,1,H
0.6,5.74,1.21,1.82,0.33,2.33,1.5,1.62,1.33,1.94,0.33,1.67,1.56,1.38,1.55,1.06,1.67,0.67,1.38,0.88,A
0.61,0.25,1.06,0.73,0.33,0.33,1.56,0.31,0.94,1.09,1,0.33,1.12,0.81,1.58,1.91,2,2,1.06,2,H
0.5,1.52,0.73,1.03,0.33,0,0.88,0.56,0.88,0.85,1,0.33,0.75,0.56,1.64,1.24,2,2,1.44,1.31,A
0.77,2.95,1.03,1.70,1,1.67,1.12,1.25,1.12,1.55,1.33,1.33,1.06,1.31,1.36,1.12,1,0.67,1.06,1.25,H
1.47,2.39,1.28,1.15,0.33,2.33,1.5,0.88,1.34,1.42,1,1.67,1.75,1.38,1.31,1.64,2,0.67,1.44,2.12,D
1.05,1.4,1.38,1.09,0.33,1,1.81,0.5,1.31,1.27,0.67,0.33,1.5,1.12,1.34,1.79,1.67,2.33,1,2.19,D
2.37,0.25,1.18,0.97,1,1.33,1.62,0.94,1.15,1.16,1,0.67,1.75,1.06,1.42,1.81,1,0.67,1.25,1.62,H
0.6,5.97,1.25,1.87,1.33,2,1.6,1.6,1.38,1.97,1.33,1.67,1.67,1.73,1.5,1.06,1.33,1,1.27,1.33,A
6.4,0.25,2.10,1,2,2.33,2.4,1,1.84,1.19,2,1.33,2.33,1.13,0.87,1.84,1,0.67,0.73,1.67,H
2.37,5.58,1.19,2.5,1.67,2,1.67,2.38,1.12,2.28,1.33,1.33,1.73,2.06,1.41,1.03,0.67,0.67,1.2,1,D
5.74,2.95,1.84,1.72,3,2.33,2.06,1.27,2,1.59,3,1.67,2.62,1.4,1.09,1.16,1,0.67,1.31,1.33,D
1.4,0.77,1.12,0.97,1,0.33,1.75,0.81,1.31,1.06,0.67,0.67,1.5,1.06,1.75,1.41,2,1.33,1.31,1.75,A
1.52,5.58,1.06,2.48,0.33,2,1.56,2.33,0.88,2.29,0.33,1,1.19,2.07,1.22,1.06,1.33,0.67,1.12,1.07,A
5.74,0.61,1.81,1.09,3,0.67,2,0.62,1.97,0.94,2.67,1,2.6,0.75,1.1,1.53,0.67,1.33,1.33,2,H
0.72,0.6,1.03,1.26,2,2,1,0.94,1.09,1.39,2.33,1.33,0.94,1.12,1.84,1.52,1.67,1,1.5,1.75,D
2.95,0.5,1.68,0.75,2.33,0.33,2.06,0.62,1.58,0.91,1.67,1.67,1.75,1.06,1.19,1.62,0.67,2.33,1.06,1.81,H
0.25,4.57,0.72,1.53,0,1.33,1.12,1.31,1.12,1.84,0.33,1,1.44,1.81,1.97,1.25,2.33,1.33,1.94,1.62,D
2.39,2.37,1.16,1.19,3,1.33,1.44,0.75,1.44,1.13,2.33,1,1.5,0.56,1.66,1.42,0.67,1,1.19,1.62,D
5.58,6.4,2.57,2.07,3,2,2.8,1.73,2.33,1.83,2,1.67,2.6,1.33,1.03,0.87,0,0.67,1,1,A
5.97,0.77,1.83,1,2,0.33,2.07,0.87,1.97,1.06,1.33,0.67,2.2,1.07,1.07,1.39,0.67,1.67,0.8,1.73,H
4.57,2.37,1.55,1.2,2,2,1.8,0.73,1.9,1.17,2,1.33,2,0.6,1.29,1.47,2,1,0.93,1.73,D
1.4,0.6,1.06,1.3,1,2.33,1.67,1,1.32,1.43,1,2,1.53,1.2,1.81,1.53,2.33,1.33,1.4,1.8,H
0.5,0.25,0.74,1,1,2,0.87,1,0.9,1.2,2.33,1,0.73,1.14,1.65,1.87,2.33,1.67,1.47,1.71,D
4.63,2.95,1.84,1.7,1,3,1.87,1.29,1.71,1.57,1.33,2,1.47,1.36,1.23,1.17,1.67,0.33,1,1.29,D
0.61,1.47,1.10,1.29,0.67,0,1.6,1.07,0.9,1.32,0.33,0.67,1.07,0.87,1.52,1.29,0.67,2,1,1.13,D
0.25,2.39,0.74,1.10,0,2.33,1.2,0.73,1.16,1.42,0.67,1.67,1.53,1.33,1.97,1.71,2.33,0.67,1.93,2.27,A
1.52,0.72,1.10,0.97,0.33,2,1.67,0.93,0.87,1.03,0.33,2,1.2,1.13,1.16,1.87,1,1.67,1,2.27,A
1.05,5.74,1.42,1.77,1.33,2,1.93,1.53,1.32,1.97,1,2.33,1.53,1.33,1.32,1.1,1.33,1,0.93,0.87,A
0.6,0.5,1.24,0.77,2.33,2,1.5,0.67,1.38,0.87,1.33,2.33,1.57,1,1.52,1.6,0.67,1.67,1.21,1.73,H
0.72,4.57,1,1.5,2,2,1.07,1.2,1.03,1.9,1.67,2.67,0.93,1.8,1.87,1.3,1.33,1.67,1.47,1.67,A
5.74,0.25,1.72,0.77,2,0,1.93,0.33,1.9,1.17,1.67,0.67,2.5,0.8,1.1,1.9,1,2,1.36,1.87,H
2.95,1.52,1.66,1.13,2,0.33,2,0.6,1.59,0.9,2,0.33,1.8,0.6,1.21,1.17,1,1,1.13,1.33,H
6.4,1.4,2.03,1.1,2,1,2.36,0.53,1.76,1.37,1,1,2.21,1.2,0.9,1.73,0.67,1.33,0.79,2.07,H
2.39,5.97,1.03,1.90,1.33,2,1.33,1.71,1.4,2,1.33,1,1.47,1.79,1.73,1.03,1,0.67,1.2,1.29,H
0.77,5.58,1.03,2.55,0.67,3,1.2,2.29,1.1,2.38,1.33,2.33,1.13,2.14,1.4,1.07,2,0,1.07,1.14,A
1.47,4.63,1.33,1.8,1,1,1.6,1.73,1.33,1.7,0.67,1.33,1.8,1.93,1.27,1.23,1.33,1.67,1.4,1.47,A
2.37,1.05,1.14,1.47,1,1.33,1.57,1,1.1,1.33,1,0.67,1.64,1.13,1.48,1.27,1.67,0.67,1.21,1.6,H
0.25,0.61,0.93,1.13,2,0.67,0.87,0.67,1.21,0.93,1.67,0.33,1.27,0.8,1.93,1.53,1.67,1.67,2.13,2.07,H
5.97,2.37,1.86,1.18,2,1,2,0.79,2,1.14,1.67,1.33,2.21,0.64,1.07,1.46,1,1.67,0.86,1.71,H
0.77,0.61,1.03,1.14,0.33,1.33,1.21,0.64,1.1,0.93,1.33,0.67,1.14,0.79,1.41,1.55,2.33,1.67,1.07,2.14,D
4.63,0.6,1.86,1.18,2,1.67,2,0.86,1.76,1.39,2.33,1,1.57,1.21,1.24,1.57,2,0.67,1,1.93,A
0.25,1.4,0.86,1.14,1,2,0.71,0.57,1.18,1.38,1.33,2,1.21,1.21,1.96,1.72,2.67,1.33,2.21,2.07,H
0.72,0.5,0.93,0.79,1,2,0.93,0.71,0.97,0.83,1,1.67,0.79,0.93,1.86,1.55,1.33,1.33,1.43,1.64,H
2.95,6.4,1.61,2.11,1,2,1.93,1.86,1.57,1.82,1.33,1.33,1.79,1.43,1.25,0.86,1.67,1,1.21,0.93,H
5.58,0.25,2.54,0.79,3,0,2.79,0.36,2.43,1.21,2.67,0.67,2.71,0.86,1.11,1.93,0,2.67,1.07,1.93,H
2.39,4.57,0.97,1.55,0.33,3,1.21,1.29,1.34,1.93,1,4,1.36,1.86,1.76,1.24,2,0.67,1.21,1.57,H
1.52,1.05,1.14,1.48,0,2,1.71,1,0.93,1.38,0.33,1.33,1.29,1.21,1.21,1.31,1.33,1,1.07,1.71,D
1.47,5.74,1.38,1.68,1,2,1.71,1.43,1.38,1.89,0.67,1.33,1.93,1.29,1.24,1.14,2.33,1,1.36,0.93,A
4.57,4.63,1.5,1.93,2,3,1.71,1.86,1.89,1.75,3,2.33,1.93,1.93,1.21,1.18,0.67,1.33,0.86,1.36,H
1.4,1.52,1.07,1.18,1,1,1.57,0.64,1.36,0.93,1.67,0.67,1.5,0.57,1.75,1.18,1.67,1,1.43,1.29,H
0.61,2.39,1.14,0.96,1.33,1,1.64,0.71,0.96,1.39,0.67,2,1.14,1.43,1.61,1.82,1.67,2.33,1.07,2.43,D
0.5,0.77,0.71,1.07,1,0.33,0.71,0.93,0.75,1.11,1,1,0.57,1.07,1.57,1.36,2.33,1.67,1.5,1.64,H
0.25,0.72,0.82,0.86,0,1,1.29,0.79,1.21,0.93,0.67,1,1.57,1.07,1.93,1.89,2.67,1.33,1.93,2.36,A
1.05,1.47,1.43,1.43,2,2,1.86,1.14,1.36,1.39,1.33,1.67,1.5,0.86,1.32,1.21,0.67,2,0.93,1.07,H
0.72,6.4,0.89,2.07,1.33,1.33,1,1.77,0.96,1.85,2,1.67,0.85,1.46,1.93,0.89,2,1.67,1.46,1,A
4.63,5.74,1.89,1.74,3,3,1.92,1.54,1.74,1.93,2,1.33,1.54,1.31,1.19,1.11,1,0.33,1,0.85,H
5.97,1.05,1.81,1.48,1,2,1.92,1.08,2.04,1.41,2,1.33,2.31,1.31,1.11,1.33,2,0.67,0.92,1.77,H
2.95,0.25,1.56,0.85,0.33,1,1.85,0.38,1.52,1.22,1.33,1,1.69,0.85,1.26,1.89,2.33,2,1.23,1.85,H
5.58,0.61,2.52,1.19,3,1.67,2.77,0.69,2.37,1,1.67,0.67,2.62,0.85,1.15,1.52,0,0.33,1.15,2,H
2.39,0.5,1,0.63,1.33,0.33,1.31,0.54,1.41,0.7,2.33,0.33,1.38,0.85,1.81,1.59,2.33,2,1.15,1.69,A
1.52,2.37,1.22,1.11,1,1,1.85,0.62,0.96,1.15,0.67,1.33,1.38,0.62,1.19,1.52,1,1.67,1.08,1.85,A
0.77,0.6,1.07,1.19,0,1.33,1.23,0.85,1.07,1.37,0.67,0.33,1.08,1.15,1.33,1.56,1.67,0.33,1,1.92,D
1.47,1.4,1.37,1.11,1,2,1.62,0.62,1.41,1.41,1.33,2.67,2,1.31,1.26,1.78,2.33,2,1.46,2.15,H
0.25,4.57,0.89,1.44,1.33,1.33,0.77,1.15,1.22,1.81,2,2.33,1.31,1.69,1.89,1.26,2,1.33,2.08,1.69,A
2.37,4.63,1.15,1.85,1,2.33,1.69,1.77,1.12,1.69,1,1.33,1.62,1.85,1.46,1.15,1.67,0.67,1.08,1.31,A
6.4,5.97,2.04,1.88,0.67,1.33,2.31,1.85,1.85,2.12,1,2.67,2.23,1.92,0.92,1.08,1.67,2,0.85,1.23,H
1.4,2.39,1.04,1.04,2,1.33,1.46,0.77,1.31,1.38,2,2,1.31,1.38,1.77,1.73,1.67,1.67,1.38,2.31,H
5.74,0.72,1.69,0.92,2.33,1.33,1.85,0.85,1.92,0.96,1.33,2,2.54,1.08,1.12,1.92,0.67,2,1.38,2.38,H
0.6,1.52,1.12,1.27,1.33,1.33,1.38,0.69,1.38,1,1,1.33,1.62,0.62,1.62,1.19,0.67,1.33,1.31,1.31,H
0.61,2.95,1.12,1.62,1,1.33,1.54,1.38,0.96,1.54,0.33,1.67,1.08,1.38,1.54,1.23,0.33,2,1.08,1.23,H
0.5,5.58,0.65,2.5,0.67,3,0.77,2.23,0.73,2.38,0.33,1.67,0.62,2.15,1.58,1.19,1.33,0.33,1.46,1.23,A
0.25,0.25,0.88,0.81,1.33,0.67,1.38,0.85,1.27,1.15,1.67,1.67,1.69,1,1.85,1.96,1.67,2.67,1.85,1.85,A
1.05,0.77,1.42,1.12,1,0.33,1.77,1,1.38,1.08,1,0.33,1.46,1.08,1.35,1.31,1,1,0.92,1.62,H
4.57,1.47,1.38,1.42,0.67,1.33,1.62,1.23,1.69,1.46,1.33,1.33,1.69,0.92,1.31,1.12,2,0.67,0.92,0.77,H
4.57,1.05,1.44,1.36,1.67,0.33,1.75,0.92,1.76,1.36,3,1,1.83,1.25,1.28,1.4,1.33,1.67,0.83,1.92,A
0.72,2.37,0.84,1.2,0.67,1,0.83,0.67,0.92,1.12,2,1,0.75,0.58,1.96,1.44,2.33,2.67,1.5,1.83,H
5.58,2.95,2.48,1.68,2.33,1.67,2.75,1.5,2.4,1.6,1.33,1.67,2.67,1.5,1.24,1.2,0.67,1.33,1.25,1.17,H
5.97,0.25,1.84,0.84,1.33,0.67,1.83,0.92,2.04,1.16,2,2,2.17,1,1.08,1.88,2,2.33,0.92,1.67,H
0.61,0.6,1.12,1.12,0.67,1,1.58,0.83,1,1.44,0.33,1,1.17,1.25,1.6,1.68,2,1.33,1.17,2.08,D
2.39,6.4,0.96,2.12,0.67,1.67,1.17,1.92,1.32,1.88,1,1.33,1.25,1.5,1.76,0.84,1.33,0.67,1.17,0.83,H
1.52,0.25,1.2,0.92,0.33,2.33,1.75,0.42,0.96,1.28,1,2,1.33,0.83,1.2,1.84,2,1.33,1.08,1.83,H
0.77,5.74,1.16,1.64,1.33,2.33,1.33,1.42,1.12,1.96,1.33,2.67,1.17,1.33,1.32,1.16,1.33,1,1,0.92,A
1.47,0.5,1.36,0.68,1.33,1,1.5,0.58,1.36,0.72,1,0.33,1.83,0.83,1.12,1.48,0.67,0.33,1.5,1.5,H
4.63,1.4,1.8,1.08,1.67,2,1.83,0.67,1.68,1.32,1,2,1.5,1.33,1.16,1.76,0.67,1.67,1,2.17,H
6.4,4.57,2.17,1.46,2.33,1.33,2.42,1.17,1.88,1.75,1.33,2.67,2.25,1.67,0.79,1.25,0,1.33,0.75,1.67,D
1.05,4.63,1.42,1.75,0.33,1,1.92,1.67,1.42,1.71,1.67,0.67,1.58,1.92,1.42,1.21,2.33,0.67,0.92,1.42,A
5.74,1.52,1.58,1.25,1.33,0.33,1.75,0.75,2,1,2.67,1,2.67,0.67,1.21,1.21,1.67,3,1.5,1.33,H
2.95,0.72,1.71,0.83,1.67,0.33,1.92,0.83,1.54,0.83,0.67,1,1.58,0.92,1.12,1.92,0.33,1.67,1.08,2.33,D
0.6,5.58,1.17,2.46,1.33,2.33,1.5,2.17,1.5,2.46,1.33,1.67,1.75,2.25,1.71,1.29,1.33,1,1.33,1.33,A
1.4,5.97,1,1.92,1.33,1.67,1.33,2,1.25,2.04,1,2,1.17,1.92,1.75,1,1,1.67,1.33,1.08,H
