HomeValue,HomeNormValue,AwayValue,AwayNormValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,HomeTeamOdds,DrawOdds,AwayTeamOdds,isHomeFavorite,isAwayFavorite,HomeWon,AwayWon,Favorite,Winner,FavoriteWins,Over2.5
0.007,0.7,0.0874,8.74,0.12,0.17,0.03,0.03,0.1,0.13,0.12,0.17,0.1,0.1,0.1,0.13,0.11,0.13,0.2,0.15,0.33,0.23,0.2,0.2,0.24,0.19,0.15,0.19,0.1,0.15,0.03,0.05,0.17,0.08,0.06,0.03,0.09,0.16,0.03,0.06,0.46,0.55,0.26,0.54,-0.02,-0.02,0.0254,0.0291,0.044,0.036,0.031,0.028,0.028,0.032,0.083,0.056,0.06,7.55,4.68,1.45,0,1,0,1,A,A,1,0
0.0215,2.15,0.0855,8.55,0.1,0.21,0.03,0.2,0.12,0.17,0.09,0.19,0.07,0.13,0.11,0.16,0.09,0.16,0.15,0.07,0.17,0.07,0.14,0.1,0.15,0.08,0.08,0.16,0.12,0.13,0.04,0.05,0.12,0.11,0.05,0.04,0.12,0.13,0.04,0.05,0.45,0.55,0.54,0.37,-0.02,0.01,0.0296,0.0634,0.036,0.041,0.032,0.029,0.043,0.025,0.081,0.162,0.28,7.55,4.49,1.45,0,1,0,1,A,A,1,1
0.0215,2.15,0.1006,10.06,0.1,0.22,0,0.17,0.08,0.24,0.14,0.23,0.17,0.2,0.14,0.26,0.15,0.23,0.17,0.09,0.33,0.07,0.16,0.1,0.22,0.09,0.12,0.23,0.12,0.17,0.04,0.06,0.14,0.08,0.05,0.03,0.1,0.15,0.03,0.05,0.45,0.65,0.27,0.54,-0.04,0,0.0141,0.0559,0.039,0.039,0.032,0.029,0.025,0.025,0.079,0.086,0.11,6.77,4.82,1.46,0,1,0,1,A,A,1,1
0.0333,3.33,0.1006,10.06,0.07,0.22,0,0.3,0.1,0.21,0.1,0.21,0.13,0.27,0.16,0.25,0.13,0.24,0.17,0.09,0.27,0.03,0.17,0.11,0.2,0.08,0.1,0.22,0.12,0.18,0.04,0.06,0.15,0.1,0.05,0.03,0.11,0.16,0.03,0.05,0.44,0.6,0.45,0.54,-0.03,0.04,0.0278,0.0865,0.037,0.034,0.033,0.03,0.035,0.028,0.085,0.108,0.15,7.11,4.6,1.46,0,1,0,1,A,A,1,0
0.0105,1.05,0.1006,10.06,0.11,0.22,0.07,0.07,0.12,0.22,0.11,0.22,0.1,0.07,0.15,0.22,0.12,0.17,0.11,0.1,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.15,0.1,0.17,0.03,0.06,0.14,0.08,0.04,0.03,0.09,0.15,0.03,0.05,0.37,0.65,0.26,0.54,-0.01,0,0.0295,0.0638,0.035,0.039,0.032,0.029,0.029,0.025,0.123,0.078,0.09,7.33,4.58,1.46,0,1,0,1,A,A,1,1
0.0215,2.15,0.0874,8.74,0,0.19,0,0.13,0,0.3,0,0.17,0,0.13,0,0.27,0,0.19,0.24,0.09,0.33,0.03,0.2,0.07,0.26,0.06,0.03,0.22,0.12,0.16,0.04,0.06,0.12,0.1,0.05,0.03,0.11,0.14,0.04,0.05,0.45,0.56,0.54,0.37,-0.07,-0.01,0,0.0832,0.036,0.035,0.032,0.028,0,0.034,0.051,0.115,0.07,7.59,4.49,1.46,0,1,1,0,A,H,0,1
0.0147,1.47,0.0834,8.34,0.08,0.18,0.13,0.2,0.08,0.16,0.06,0.2,0.1,0.3,0.06,0.18,0.07,0.22,0.15,0.1,0.23,0.2,0.15,0.12,0.18,0.14,0.11,0.2,0.09,0.16,0.03,0.06,0.14,0.09,0.05,0.03,0.09,0.15,0.03,0.05,0.45,0.62,0.26,0.38,0.01,0.02,0.0147,0.0443,0.051,0.038,0.031,0.029,0.046,0.029,0.093,0.094,0.205,7.85,4.39,1.46,0,1,0,1,A,A,1,0
0.0082,0.82,0.0874,8.74,0.12,0.25,0.1,0.23,0.22,0.22,0.11,0.21,0.1,0.2,0.16,0.15,0.12,0.19,0.15,0.07,0.13,0.07,0.08,0.08,0.12,0.07,0.1,0.15,0.1,0.15,0.03,0.05,0.18,0.08,0.06,0.03,0.09,0.16,0.03,0.05,0.4,0.55,0.33,0.54,-0.01,0.01,0.0369,0.0806,0.039,0.036,0.032,0.028,0.029,0.025,0.12,0.119,0.24,7.91,4.41,1.46,0,1,0,0,A,D,0,0
0.0077,0.77,0.1006,10.06,0.11,0.21,0.1,0.23,0.11,0.2,0.09,0.21,0.03,0.23,0.1,0.23,0.08,0.22,0.15,0.1,0.03,0.1,0.1,0.11,0.09,0.1,0.09,0.16,0.11,0.18,0.03,0.06,0.16,0.1,0.05,0.03,0.1,0.17,0.03,0.05,0.46,0.6,0.4,0.54,0,0.02,0.0367,0.088,0.043,0.034,0.033,0.03,0.036,0.028,0.11,0.1,0.13,6.73,4.56,1.47,0,1,0,1,A,A,1,1
0.005,0.5,0.0559,5.59,0.08,0.19,0.1,0.3,0.15,0.15,0.1,0.19,0.1,0.2,0.14,0.15,0.11,0.18,0.17,0.11,0.1,0.07,0.12,0.13,0.13,0.1,0.11,0.16,0.14,0.16,0.04,0.06,0.16,0.11,0.06,0.03,0.12,0.16,0.04,0.06,0.45,0.56,0.27,0.38,-0.01,0.03,0.0145,0.0526,0.032,0.035,0.035,0.027,0.038,0.031,0.094,0.101,0.265,6.63,4.57,1.48,0,1,0,1,A,A,1,1
0.0215,2.15,0.0899,8.99,0.1,0.2,0.1,0.2,0.11,0.18,0.1,0.24,0.17,0.27,0.12,0.23,0.13,0.24,0.16,0.11,0.17,0.07,0.15,0.16,0.16,0.11,0.12,0.2,0.12,0.17,0.04,0.06,0.12,0.07,0.05,0.03,0.1,0.15,0.03,0.05,0.45,0.61,0.54,0.36,0.01,0.01,0.0272,0.0577,0.036,0.036,0.032,0.027,0.04,0.026,0.08,0.067,0.31,6.72,4.58,1.48,0,1,0,1,A,A,1,1
0.0077,0.77,0.0874,8.74,0.07,0.25,0.1,0.3,0.1,0.23,0.09,0.22,0.07,0.2,0.14,0.17,0.1,0.2,0.18,0.07,0.2,0.07,0.2,0.1,0.19,0.08,0.09,0.2,0.1,0.15,0.03,0.05,0.18,0.08,0.07,0.03,0.09,0.17,0.03,0.06,0.4,0.55,0.26,0.54,-0.01,0.09,0.0138,0.0915,0.039,0.036,0.032,0.028,0.034,0.024,0.099,0.116,0.15,7.1,4.57,1.48,0,1,0,1,A,A,1,0
0.005,0.5,0.1006,10.06,0.07,0.2,0.1,0.2,0.14,0.2,0.09,0.2,0.17,0.2,0.14,0.22,0.13,0.21,0.2,0.1,0.17,0.1,0.12,0.12,0.16,0.11,0.12,0.18,0.14,0.18,0.04,0.06,0.16,0.1,0.06,0.03,0.12,0.17,0.04,0.06,0.45,0.6,0.27,0.54,-0.01,0.01,0.006,0.1015,0.032,0.034,0.035,0.03,0.044,0.03,0.082,0.1,0.1,6.39,4.55,1.49,0,1,0,0,A,D,0,1
0.0147,1.47,0.0559,5.59,0.08,0.2,0.1,0.23,0.08,0.18,0.12,0.22,0.1,0.2,0.14,0.23,0.12,0.22,0.22,0.11,0.27,0.1,0.23,0.12,0.24,0.11,0.11,0.23,0.11,0.15,0.04,0.05,0.14,0.11,0.05,0.04,0.11,0.14,0.04,0.05,0.48,0.59,0.54,0.54,0.01,0,0.0162,0.0504,0.045,0.04,0.027,0.028,0.033,0.024,0.061,0.103,0.2,6.7,4.67,1.49,0,1,0,1,A,A,1,1
0.0286,2.86,0.0874,8.74,0.07,0.21,0.03,0.23,0.12,0.23,0.09,0.19,0.07,0.17,0.12,0.21,0.09,0.19,0.21,0.08,0.23,0.07,0.18,0.07,0.21,0.07,0.08,0.2,0.1,0.16,0.04,0.06,0.15,0.1,0.05,0.03,0.1,0.15,0.03,0.05,0.45,0.56,0.45,0.37,-0.02,0.02,0.0089,0.077,0.046,0.035,0.028,0.028,0.04,0.031,0.07,0.124,0.15,6.99,4.46,1.49,0,1,1,0,A,H,0,0
0.0089,0.89,0.0559,5.59,0.08,0.18,0.07,0.13,0.09,0.14,0.07,0.2,0.07,0.17,0.08,0.2,0.07,0.19,0.12,0.13,0.13,0.17,0.11,0.16,0.12,0.15,0.11,0.16,0.09,0.15,0.03,0.05,0.14,0.11,0.05,0.04,0.1,0.15,0.04,0.05,0.47,0.59,0.26,0.54,0,-0.01,0.0164,0.0428,0.052,0.04,0.035,0.028,0.037,0.026,0.121,0.087,0.305,6.27,4.68,1.5,0,1,0,1,A,A,1,1
0.0077,0.77,0.1006,10.06,0.08,0.19,0.13,0.17,0.11,0.14,0.12,0.2,0.2,0.2,0.12,0.11,0.15,0.17,0.2,0.1,0.23,0.07,0.11,0.1,0.18,0.09,0.12,0.17,0.08,0.12,0.04,0.06,0.11,0.07,0.06,0.03,0.08,0.11,0.04,0.06,0.41,0.57,0.45,0.34,0,0,0.0128,0.0486,0.048,0.049,0.023,0.021,0.031,0.028,0.057,0.071,0.23,6.68,4.5,1.5,0,1,0,1,A,A,1,0
0.0072,0.72,0.0834,8.34,0.06,0.19,0,0.13,0.07,0.19,0.08,0.18,0.07,0.13,0.08,0.17,0.07,0.16,0.19,0.08,0.3,0.13,0.16,0.09,0.22,0.1,0.09,0.19,0.07,0.13,0.03,0.07,0.1,0.07,0.05,0.03,0.07,0.12,0.03,0.06,0.47,0.57,0.3,0.33,-0.04,0,0.0123,0.0567,0.063,0.045,0.025,0.019,0.039,0.038,0.055,0.089,0.29,7.08,4.28,1.5,0,1,0,1,A,A,1,0
0.007,0.7,0.0874,8.74,0.1,0.23,0.07,0.17,0.11,0.2,0.09,0.21,0.03,0.1,0.11,0.21,0.08,0.17,0.13,0.08,0.07,0.07,0.12,0.12,0.11,0.09,0.08,0.14,0.11,0.15,0.03,0.06,0.13,0.11,0.04,0.03,0.11,0.14,0.03,0.05,0.44,0.55,0.36,0.36,0,0,0.0232,0.0701,0.039,0.037,0.033,0.026,0.037,0.027,0.104,0.132,0.285,7.71,3.96,1.5,0,1,0,1,A,A,1,1
0.007,0.7,0.0899,8.99,0.07,0.2,0.13,0.07,0.11,0.18,0.09,0.23,0.1,0.13,0.13,0.19,0.1,0.18,0.2,0.12,0.1,0.17,0.19,0.14,0.16,0.14,0.12,0.17,0.1,0.17,0.03,0.06,0.17,0.08,0.06,0.03,0.09,0.17,0.03,0.06,0.46,0.62,0.26,0.49,0,0,0.0192,0.0727,0.044,0.037,0.031,0.027,0.038,0.027,0.081,0.066,0.23,6.7,4.38,1.51,0,1,1,0,A,H,0,0
0.0089,0.89,0.0874,8.74,0.1,0.23,0.17,0.3,0.08,0.2,0.09,0.24,0.1,0.37,0.1,0.16,0.1,0.25,0.11,0.08,0.03,0,0.12,0.12,0.09,0.07,0.08,0.17,0.09,0.15,0.03,0.05,0.14,0.08,0.05,0.03,0.09,0.15,0.03,0.05,0.47,0.55,0.26,0.54,0,0.05,0.0257,0.0693,0.052,0.036,0.035,0.028,0.029,0.023,0.133,0.103,0.11,6.9,4.38,1.51,0,1,0,1,A,A,1,0
0.007,0.7,0.1006,10.06,0.12,0.16,0.07,0.07,0.1,0.2,0.14,0.16,0.17,0.1,0.15,0.2,0.15,0.15,0.14,0.1,0.2,0.13,0.15,0.1,0.16,0.11,0.13,0.16,0.11,0.18,0.03,0.06,0.13,0.1,0.04,0.03,0.11,0.15,0.03,0.05,0.44,0.6,0.36,0.54,0,0,0.0153,0.0932,0.039,0.034,0.033,0.03,0.024,0.037,0.095,0.1,0.05,6.49,4.27,1.52,0,1,0,1,A,A,1,1
0.0061,0.61,0.0899,8.99,0.12,0.19,0.07,0.23,0.14,0.16,0.09,0.2,0.07,0.23,0.11,0.21,0.09,0.22,0.1,0.13,0.1,0.03,0.1,0.23,0.1,0.13,0.11,0.16,0.1,0.17,0.03,0.06,0.14,0.07,0.05,0.03,0.09,0.16,0.03,0.05,0.44,0.61,0.38,0.36,0,0.01,0.0241,0.0553,0.044,0.036,0.032,0.027,0.033,0.031,0.142,0.058,0.14,6.64,4.3,1.52,0,1,0,1,A,A,1,1
0.0147,1.47,0.0559,5.59,0.08,0.18,0.13,0.13,0.09,0.11,0.06,0.19,0.07,0.23,0.06,0.12,0.06,0.18,0.15,0.13,0.1,0.17,0.14,0.15,0.13,0.15,0.11,0.15,0.09,0.16,0.03,0.06,0.14,0.11,0.05,0.04,0.1,0.15,0.03,0.06,0.45,0.62,0.26,0.37,0.01,0.01,0.0248,0.049,0.051,0.04,0.031,0.025,0.046,0.034,0.097,0.086,0.24,6.68,4.22,1.52,0,1,1,0,A,H,0,1
0.0152,1.52,0.0874,8.74,0.1,0.2,0.07,0.23,0.2,0.3,0.1,0.16,0.13,0.13,0.15,0.2,0.13,0.16,0.12,0.1,0.17,0.03,0.1,0.1,0.13,0.08,0.1,0.15,0.1,0.16,0.03,0.06,0.15,0.1,0.06,0.03,0.1,0.16,0.03,0.06,0.41,0.56,0.36,0.37,-0.01,0,0.0527,0.1073,0.041,0.035,0.029,0.028,0.035,0.036,0.127,0.099,0.05,6.31,4.33,1.53,0,1,0,1,A,A,1,1
0.0165,1.65,0.0874,8.74,0.11,0.2,0.07,0.13,0.11,0.2,0.13,0.18,0.07,0.13,0.13,0.2,0.11,0.17,0.18,0.08,0.13,0.1,0.21,0.08,0.17,0.08,0.1,0.17,0.12,0.16,0.04,0.06,0.11,0.1,0.04,0.03,0.11,0.13,0.03,0.05,0.5,0.56,0.27,0.37,0,-0.01,0.0324,0.0586,0.043,0.035,0.032,0.028,0.027,0.032,0.062,0.131,0.25,6.51,4.27,1.53,0,1,1,0,A,H,0,1
0.0215,2.15,0.0874,8.74,0.09,0.25,0.13,0.3,0.09,0.24,0.18,0.21,0.23,0.17,0.15,0.16,0.19,0.18,0.19,0.07,0.17,0.03,0.15,0.09,0.17,0.06,0.12,0.18,0.12,0.15,0.04,0.05,0.14,0.08,0.05,0.03,0.1,0.14,0.03,0.05,0.45,0.55,0.27,0.54,-0.01,0.1,0.0151,0.0872,0.039,0.036,0.032,0.028,0.021,0.025,0.07,0.123,0.16,6.66,4.3,1.53,0,1,0,1,A,A,1,0
0.0147,1.47,0.0874,8.74,0.14,0.23,0.07,0.13,0.19,0.17,0.12,0.22,0.1,0.2,0.14,0.2,0.12,0.21,0.12,0.09,0.2,0.2,0.07,0.14,0.13,0.14,0.13,0.17,0.12,0.15,0.04,0.06,0.14,0.11,0.05,0.03,0.11,0.15,0.03,0.05,0.5,0.55,0.38,0.36,0,0.01,0.0363,0.0736,0.044,0.037,0.031,0.026,0.03,0.026,0.121,0.121,0.21,6.72,4.12,1.53,0,1,0,1,A,A,1,1
0.0072,0.72,0.0266,2.66,0.05,0.15,0,0.13,0.06,0.12,0.07,0.13,0.03,0.13,0.07,0.08,0.06,0.12,0.19,0.1,0.23,0.1,0.18,0.09,0.2,0.1,0.08,0.16,0.07,0.1,0.03,0.04,0.1,0.09,0.05,0.04,0.08,0.1,0.03,0.05,0.47,0.5,0.3,0.54,-0.09,0,0.0105,0.0495,0.063,0.047,0.025,0.024,0.044,0.033,0.054,0.084,0.34,6.74,4.15,1.53,0,1,0,1,A,A,1,1
0.0286,2.86,0.1006,10.06,0.16,0.21,0.2,0.3,0.15,0.25,0.19,0.22,0.2,0.33,0.15,0.25,0.18,0.27,0.14,0.1,0.1,0.1,0.12,0.1,0.12,0.1,0.14,0.2,0.13,0.18,0.04,0.06,0.16,0.1,0.05,0.03,0.11,0.17,0.04,0.05,0.45,0.6,0.26,0.54,0.02,0.03,0.0476,0.0948,0.035,0.034,0.032,0.03,0.022,0.026,0.113,0.1,0.08,5.96,4.37,1.54,0,1,1,0,A,H,0,1
0.0176,1.76,0.1006,10.06,0.08,0.18,0.1,0.3,0.13,0.16,0.11,0.18,0.2,0.3,0.16,0.12,0.15,0.2,0.18,0.1,0.2,0.03,0.14,0.09,0.17,0.07,0.11,0.19,0.08,0.12,0.04,0.06,0.1,0.07,0.05,0.03,0.07,0.11,0.04,0.05,0.47,0.57,0.45,0.34,0.01,0.03,0.0322,0.0458,0.059,0.049,0.02,0.021,0.038,0.03,0.056,0.071,0.33,6.11,4.4,1.54,0,1,0,0,A,D,0,0
0.0164,1.64,0.0874,8.74,0.11,0.24,0.17,0.2,0.16,0.22,0.14,0.21,0.13,0.17,0.17,0.15,0.15,0.18,0.18,0.08,0.07,0.13,0.15,0.09,0.13,0.1,0.12,0.15,0.12,0.15,0.04,0.05,0.15,0.08,0.05,0.03,0.1,0.15,0.03,0.05,0.51,0.55,0.43,0.54,0,0.01,0.0377,0.0806,0.044,0.036,0.028,0.028,0.03,0.026,0.08,0.106,0.305,6.37,4.31,1.54,0,1,0,1,A,A,1,1
0.0082,0.82,0.0834,8.34,0.18,0.17,0.23,0.2,0.19,0.14,0.09,0.17,0.07,0.27,0.08,0.17,0.08,0.2,0.07,0.1,0,0.17,0.03,0.13,0.03,0.13,0.11,0.12,0.1,0.16,0.03,0.06,0.15,0.09,0.04,0.03,0.1,0.16,0.03,0.05,0.44,0.62,0.33,0.38,0,-0.01,0.0551,0.0434,0.044,0.038,0.029,0.029,0.039,0.033,0.224,0.094,0.18,6.52,4.16,1.54,0,1,0,1,A,A,1,1
0.0286,2.86,0.0899,8.99,0.09,0.16,0.07,0.13,0.15,0.1,0.1,0.17,0.1,0.13,0.12,0.16,0.11,0.15,0.19,0.16,0.2,0.13,0.15,0.3,0.18,0.2,0.15,0.17,0.1,0.17,0.04,0.06,0.15,0.07,0.05,0.03,0.09,0.16,0.03,0.06,0.45,0.61,0.45,0.36,0,0.01,0.01,0.0475,0.046,0.036,0.028,0.027,0.035,0.036,0.078,0.046,0.1,5.94,4.41,1.55,0,1,0,1,A,A,1,1
0.0176,1.76,0.0899,8.99,0.07,0.16,0.1,0.2,0.09,0.17,0.1,0.13,0.07,0.2,0.16,0.14,0.11,0.16,0.21,0.11,0.27,0.1,0.17,0.09,0.22,0.1,0.1,0.19,0.08,0.11,0.04,0.05,0.1,0.08,0.05,0.04,0.08,0.11,0.04,0.05,0.47,0.57,0.45,0.3,-0.02,0.02,0.0202,0.0671,0.059,0.051,0.02,0.021,0.04,0.041,0.048,0.072,0.14,6.05,4.33,1.55,0,1,1,0,A,H,0,0
0.0061,0.61,0.0834,8.34,0.11,0.2,0.03,0.2,0.15,0.19,0.09,0.2,0.1,0.2,0.13,0.19,0.11,0.2,0.14,0.09,0.2,0.17,0.14,0.11,0.16,0.12,0.11,0.18,0.1,0.16,0.03,0.06,0.14,0.09,0.05,0.03,0.1,0.15,0.03,0.05,0.44,0.62,0.38,0.38,-0.01,-0.01,0.0234,0.0626,0.044,0.038,0.032,0.029,0.033,0.029,0.102,0.103,0.33,6.21,4.23,1.55,0,1,0,0,A,D,0,0
0.0072,0.72,0.0559,5.59,0.04,0.2,0.03,0.13,0.03,0.2,0.09,0.18,0.1,0.17,0.07,0.2,0.09,0.18,0.19,0.09,0.27,0.13,0.14,0.1,0.2,0.11,0.1,0.19,0.07,0.11,0.03,0.06,0.1,0.09,0.05,0.04,0.08,0.11,0.04,0.05,0.47,0.59,0.3,0.45,0,0.01,0.0123,0.0631,0.063,0.053,0.025,0.02,0.034,0.031,0.055,0.099,0.15,6.26,4.2,1.55,0,1,0,1,A,A,1,0
0.005,0.5,0.0899,8.99,0.06,0.14,0.03,0.13,0.13,0.1,0.06,0.14,0.1,0.13,0.1,0.17,0.09,0.15,0.21,0.14,0.2,0.17,0.1,0.2,0.17,0.17,0.13,0.16,0.14,0.16,0.04,0.05,0.16,0.11,0.06,0.04,0.12,0.16,0.04,0.05,0.45,0.56,0.27,0.33,-0.02,0.01,0.0055,0.0579,0.032,0.036,0.035,0.031,0.069,0.036,0.076,0.075,0.07,6.38,4.12,1.55,0,1,0,1,A,A,1,1
0.0061,0.61,0.1006,10.06,0.08,0.18,0,0.1,0.11,0.15,0.11,0.19,0.03,0.17,0.14,0.1,0.09,0.15,0.19,0.11,0.13,0.17,0.16,0.11,0.16,0.13,0.11,0.15,0.08,0.12,0.03,0.06,0.1,0.07,0.05,0.03,0.08,0.11,0.03,0.05,0.46,0.57,0.27,0.34,-0.03,0.01,0.0254,0.0415,0.054,0.049,0.024,0.021,0.032,0.03,0.054,0.064,0.285,6.41,4.19,1.55,0,1,0,0,A,D,0,0
0.0105,1.05,0.0874,8.74,0.09,0.2,0,0.3,0.12,0.24,0.08,0.17,0.07,0.2,0.12,0.2,0.09,0.19,0.13,0.09,0.17,0.07,0.12,0.08,0.14,0.08,0.08,0.16,0.1,0.16,0.03,0.06,0.14,0.1,0.04,0.03,0.1,0.15,0.03,0.05,0.4,0.56,0.44,0.37,-0.03,0.03,0.0152,0.0852,0.041,0.035,0.033,0.028,0.037,0.033,0.107,0.109,0.11,6.66,4.09,1.55,0,1,0,1,A,A,1,1
0.0082,0.82,0.0855,8.55,0.15,0.22,0.03,0.23,0.16,0.19,0.08,0.21,0.03,0.17,0.07,0.19,0.06,0.19,0.09,0.07,0.1,0,0.07,0.1,0.09,0.06,0.06,0.14,0.1,0.13,0.03,0.05,0.15,0.11,0.04,0.04,0.11,0.14,0.04,0.04,0.44,0.55,0.33,0.37,-0.02,0.02,0.047,0.064,0.044,0.041,0.029,0.029,0.042,0.022,0.172,0.164,0.23,7.1,3.95,1.55,0,1,0,1,A,A,1,0
0.0286,2.86,0.0855,8.55,0.12,0.19,0.2,0.3,0.16,0.19,0.12,0.15,0.17,0.23,0.1,0.14,0.13,0.18,0.17,0.1,0.07,0.07,0.16,0.12,0.13,0.1,0.11,0.15,0.13,0.16,0.04,0.06,0.13,0.09,0.05,0.03,0.11,0.14,0.03,0.05,0.47,0.56,0.37,0.37,-0.01,0.05,0.0224,0.049,0.036,0.036,0.036,0.028,0.03,0.036,0.076,0.094,0.19,6.06,4.33,1.56,0,1,0,1,A,A,1,0
0.0286,2.86,0.1006,10.06,0.13,0.2,0.2,0.13,0.16,0.19,0.13,0.2,0.2,0.13,0.11,0.2,0.15,0.18,0.16,0.13,0.1,0.23,0.14,0.14,0.14,0.17,0.16,0.16,0.13,0.17,0.04,0.06,0.13,0.08,0.05,0.03,0.1,0.15,0.03,0.05,0.47,0.65,0.37,0.54,0.02,0,0.0235,0.0477,0.036,0.039,0.036,0.029,0.028,0.029,0.08,0.062,0.22,5.66,4.46,1.57,0,1,0,1,A,A,1,1
0.0215,2.15,0.0834,8.34,0.12,0.22,0.23,0.3,0.11,0.16,0.14,0.21,0.23,0.37,0.12,0.17,0.17,0.25,0.16,0.07,0.1,0.03,0.14,0.09,0.13,0.06,0.12,0.19,0.12,0.18,0.04,0.07,0.14,0.09,0.05,0.03,0.1,0.16,0.03,0.06,0.45,0.61,0.27,0.54,0.01,0.07,0.0348,0.0584,0.039,0.034,0.032,0.026,0.026,0.032,0.085,0.133,0.325,5.75,4.37,1.57,0,1,0,1,A,A,1,0
0.0152,1.52,0.0899,8.99,0.1,0.18,0.07,0.23,0.13,0.13,0.12,0.19,0.17,0.27,0.13,0.2,0.14,0.22,0.2,0.14,0.2,0.07,0.18,0.27,0.19,0.16,0.15,0.21,0.1,0.17,0.03,0.06,0.15,0.07,0.06,0.03,0.09,0.16,0.03,0.06,0.41,0.61,0.36,0.36,-0.01,0,0.0333,0.056,0.041,0.036,0.029,0.027,0.028,0.032,0.076,0.054,0.13,5.81,4.31,1.57,0,1,0,1,A,A,1,1
0.0105,1.05,0.0559,5.59,0.12,0.22,0.1,0.23,0.07,0.25,0.08,0.18,0.1,0.2,0.12,0.23,0.1,0.21,0.13,0.08,0.17,0.07,0.2,0.08,0.17,0.08,0.09,0.19,0.08,0.11,0.03,0.06,0.1,0.09,0.04,0.04,0.08,0.1,0.03,0.05,0.4,0.59,0.34,0.45,-0.02,0,0.0126,0.0764,0.053,0.053,0.026,0.02,0.035,0.031,0.074,0.115,0.12,6.12,4.19,1.57,0,1,1,0,A,H,0,1
0.0105,1.05,0.0899,8.99,0.07,0.21,0.13,0.23,0.08,0.18,0.08,0.23,0.1,0.17,0.11,0.22,0.1,0.2,0.15,0.1,0.1,0.03,0.16,0.15,0.14,0.09,0.09,0.17,0.1,0.17,0.03,0.06,0.14,0.07,0.04,0.03,0.09,0.15,0.03,0.05,0.4,0.61,0.44,0.36,0.01,0.01,0.0239,0.0572,0.041,0.036,0.033,0.027,0.038,0.027,0.089,0.072,0.34,6.42,4.03,1.57,0,1,0,0,A,D,0,1
0.0435,4.35,0.0874,8.74,0.14,0.21,0.23,0.2,0.2,0.21,0.13,0.18,0.17,0.13,0.19,0.2,0.16,0.17,0.17,0.08,0.07,0.07,0.14,0.08,0.13,0.07,0.12,0.15,0.09,0.16,0.03,0.06,0.14,0.1,0.05,0.03,0.1,0.15,0.03,0.05,0.46,0.56,0.37,0.37,0.02,0.02,0.0311,0.0695,0.048,0.035,0.029,0.028,0.025,0.033,0.085,0.127,0.18,6.45,3.99,1.57,0,1,0,0,A,D,0,0
0.0164,1.64,0.0874,8.74,0.08,0.18,0.13,0.1,0.1,0.22,0.07,0.19,0.07,0.17,0.08,0.22,0.07,0.19,0.14,0.11,0.07,0.17,0.12,0.1,0.11,0.13,0.1,0.15,0.12,0.16,0.04,0.06,0.14,0.1,0.05,0.03,0.11,0.15,0.04,0.05,0.48,0.56,0.38,0.37,0.01,0.01,0.0108,0.0702,0.039,0.035,0.029,0.028,0.062,0.031,0.1,0.089,0.09,5.79,4.21,1.58,0,1,0,1,A,A,1,0
0.0176,1.76,0.0874,8.74,0.14,0.26,0.13,0.23,0.18,0.21,0.11,0.24,0.07,0.17,0.13,0.21,0.1,0.21,0.12,0.08,0.07,0,0.12,0.11,0.1,0.06,0.08,0.15,0.12,0.15,0.04,0.06,0.12,0.11,0.04,0.03,0.12,0.13,0.03,0.05,0.48,0.55,0.36,0.36,0,0.01,0.0518,0.0938,0.039,0.037,0.032,0.026,0.036,0.024,0.099,0.137,0.14,6.03,4.02,1.58,0,1,1,0,A,H,0,1
0.0165,1.65,0.0834,8.34,0.12,0.2,0.03,0.3,0.16,0.14,0.12,0.18,0.03,0.3,0.16,0.16,0.1,0.21,0.17,0.07,0.13,0.07,0.14,0.09,0.15,0.08,0.09,0.18,0.11,0.18,0.04,0.07,0.14,0.09,0.05,0.03,0.1,0.16,0.03,0.06,0.46,0.61,0.26,0.54,0,0.03,0.0389,0.0537,0.041,0.034,0.029,0.026,0.031,0.037,0.085,0.128,0.18,6.04,4.14,1.58,0,1,0,1,A,A,1,1
