HomeValue,AwayValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,Winner
8.99,10.06,2,2.82,3,2.33,2.09,2.82,2.27,2.91,3,1.33,1.91,2.27,1.14,0.59,0.67,0.33,0.36,0.45,16.79,17.13,6.13,6.82,7.42,6.11,2.86,2.26,60.76,71.74,0.36,0.49,H
1.64,5.59,0.95,1.77,1.67,1.67,1.09,1.18,1,1.82,2.33,2,1.27,1.18,1.55,1.27,2,1.67,1.55,1.45,12.24,15.63,4.16,6.32,14.42,11.13,4.66,3.92,48.08,61.84,0.38,0.37,H
8.34,4.35,1.86,1.23,2.33,0.33,2,0.73,1.91,1.14,2.67,0.33,2,0.73,0.95,1.55,1,1.33,0.82,1.73,16.39,9.45,5.66,3.27,9.37,14.24,3.29,4.84,62.13,45.5,0.38,0.37,H
1.05,0.61,0.73,1.05,0.67,0.67,0.91,0.73,0.73,0.77,0.67,0.67,0.91,0.45,1.36,1.23,1,1.33,1.36,1.18,9.95,10,3,3.08,13.58,14.24,4.24,4.73,40.32,43.53,0.44,0.38,H
1.65,2.66,1.14,0.91,1,0.33,1.09,0.7,1.41,0.95,1.33,1,1.27,0.7,1.82,1.45,2,2.33,2.09,1.5,11.58,11.84,3.57,3.82,10.87,12.95,4.21,4.57,49.74,51.53,0.27,0.35,D
1.76,1.47,1,0.73,1.33,1,1,0.73,0.91,0.59,0.33,0.67,0.82,0.64,1.36,1.55,0.33,2.67,1.18,1.55,11.87,8.89,3.92,2.86,12.58,14.18,4.08,5.03,41.55,45.05,0.35,0.26,D
0.51,2.86,1.09,1,0.67,1.67,1.45,0.67,0.82,1.14,0.33,2,0.91,1.08,1.59,1.82,1.33,1.67,1.09,2.08,9.53,9.79,2.87,3.5,11.55,14.82,4.32,5,45.74,44.68,0.4,0.45,A
2.15,0.82,1,1.55,1.33,0.67,1.18,1.55,0.91,0.86,1.33,1,1.27,1,1.5,0.86,1.33,1.33,1.64,1,12.46,9.95,3.84,3.46,12.43,15,4.73,4.29,45,43.5,0.54,0.33,H
8.74,3.33,2.09,1.36,2.33,1,2.27,1.18,1.86,1.55,3,1.67,1.91,1.64,0.73,1.45,0.67,1.33,0.64,1.64,15.95,11.27,5.79,4,9.92,12.81,3.22,4.3,55.71,47.78,0.37,0.27,D
1.47,8.99,0.74,2.04,1.33,3,0.73,1.91,0.61,2.35,1,2.67,0.55,2.64,1.52,1.22,1.33,1.67,1.55,1.91,8.89,16.79,2.86,6.13,14.18,7.42,5.03,2.86,45.05,60.76,0.26,0.36,H
2.66,8.34,0.91,1.91,0.67,2.33,1.08,1.73,1,2,1,2.33,1.17,1.82,1.48,0.91,1.33,0.33,1.42,1.09,11.84,16.39,3.82,5.66,12.95,9.37,4.57,3.29,51.53,62.13,0.35,0.38,D
10.06,1.76,2.7,1,1.33,1.67,2.82,1,2.91,0.91,2,0.67,3.55,1,0.74,1.35,1.67,0.33,0.73,1.55,17.13,11.87,6.82,3.92,6.11,12.58,2.26,4.08,71.74,41.55,0.49,0.35,H
2.86,1.64,1.09,1.04,2.33,2.33,1.4,0.82,1.26,1.04,2.33,2,1.2,0.73,1.78,1.52,1,1.33,1.5,1.55,9.79,12.24,3.5,4.16,14.82,14.42,5,4.66,44.68,48.08,0.45,0.38,D
1.52,0.51,0.87,1.04,0,0.33,1.27,0.73,1,0.83,0,0.33,1.18,0.73,2.17,1.7,3,2.33,1.82,2.09,10.11,9.53,3.47,2.87,15.24,11.55,5.76,4.32,41,45.74,0.36,0.4,H
3.33,1.65,1.35,1.13,1.33,0.33,1.55,1.18,1.48,1.43,1.33,1.33,1.45,1.55,1.39,1.83,0.67,2.33,1.27,1.55,11.27,11.58,4,3.57,12.81,10.87,4.3,4.21,47.78,49.74,0.27,0.27,H
4.35,1.05,1.17,0.83,0,1.33,1.73,0.55,1.09,0.78,0.33,1.33,1.55,0.55,1.65,1.3,2.67,1,1.36,1.36,9.45,9.95,3.27,3,14.24,13.58,4.84,4.24,45.5,40.32,0.37,0.44,D
0.82,8.55,1.48,2.17,0.33,2.33,1.55,1.91,0.83,2.09,0.33,1.67,0.73,1.91,0.87,0.7,1,0,0.73,1,9.95,13.47,3.46,4.68,15,11.47,4.29,3.97,43.5,54.63,0.33,0.37,A
5.59,2.15,1.7,1.09,0.67,2.33,2.36,0.82,1.78,0.91,1.33,1,2.45,0.55,1.3,1.43,1.67,0.33,1.09,1.36,15.63,12.46,6.32,3.84,11.13,12.43,3.92,4.73,61.84,45,0.37,0.54,H
0.61,8.74,1,2.04,0.67,1.67,1.36,1.91,0.74,1.78,0.67,2.33,1.09,1.82,1.26,0.7,1.33,0.67,1.27,0.82,10,15.95,3.08,5.79,14.24,9.92,4.73,3.22,43.53,55.71,0.38,0.37,A
1.47,5.59,0.83,1.75,1.33,1.33,0.92,1.08,0.62,1.88,0.67,2.33,0.58,1.17,1.46,1.29,1,1.67,1.42,1.5,8.89,15.63,2.86,6.32,14.18,11.13,5.03,3.92,45.05,61.84,0.26,0.37,H
2.86,2.15,1.08,1.04,1.67,2,1.36,0.75,1.25,0.92,2,1.33,1.18,0.58,1.75,1.54,1,1.67,1.45,1.58,9.79,12.46,3.5,3.84,14.82,12.43,5,4.73,44.68,45,0.45,0.54,D
0.51,8.99,1,1.96,0,2,1.33,1.75,0.79,2.25,0.33,2,0.92,2.42,1.71,1.21,3,1.67,1.33,1.83,9.53,16.79,2.87,6.13,11.55,7.42,4.32,2.86,45.74,60.76,0.4,0.36,A
8.74,1.64,2.08,1.04,1.67,1.67,2.17,0.83,1.88,1.04,2,1.67,1.75,0.75,0.67,1.5,0.67,1.33,0.58,1.5,15.95,12.24,5.79,4.16,9.92,14.42,3.22,4.66,55.71,48.08,0.37,0.38,A
4.35,3.33,1.17,1.42,0.33,2.33,1.67,1.17,1.08,1.5,0.33,1.67,1.5,1.5,1.62,1.33,2.33,0,1.33,1.5,9.45,11.27,3.27,4,14.24,12.81,4.84,4.3,45.5,47.78,0.37,0.27,H
1.76,0.82,0.96,1.42,1.33,0,1,1.42,0.92,0.79,1,0.33,0.83,0.92,1.42,0.88,1.33,1.33,1.17,1,11.87,9.95,3.92,3.46,12.58,15,4.08,4.29,41.55,43.5,0.35,0.33,D
2.66,0.61,0.92,0.96,0.67,0.33,1.08,0.67,1,0.71,1.33,0.67,1.15,0.42,1.46,1.38,1.67,2.67,1.38,1.25,11.84,10,3.82,3.08,12.95,14.24,4.57,4.73,51.53,43.53,0.35,0.38,D
10.06,1.05,2.71,0.83,2,1.33,2.83,0.58,2.92,0.79,3,1.33,3.5,0.58,0.75,1.29,2,1,0.75,1.33,17.13,9.95,6.82,3,6.11,13.58,2.26,4.24,71.74,40.32,0.49,0.44,H
1.52,1.65,0.96,1.08,1,0.33,1.42,1.08,1.04,1.38,0.67,1,1.25,1.42,2.08,1.83,1.33,2.33,1.67,1.58,10.11,11.58,3.47,3.57,15.24,10.87,5.76,4.21,41,49.74,0.36,0.27,D
8.34,8.55,1.88,2.21,1.67,3,2.08,2,1.96,2.04,2,2,2.17,1.83,0.92,0.67,0.67,0,0.75,0.92,16.39,13.47,5.66,4.68,9.37,11.47,3.29,3.97,62.13,54.63,0.38,0.37,H
1.65,8.74,1.08,2,0.67,1.33,1.08,2,1.32,1.8,0.67,1.33,1.33,2,1.76,0.76,1.33,1,2.08,0.75,11.58,15.95,3.57,5.79,10.87,9.92,4.21,3.22,49.74,55.71,0.27,0.37,H
2.15,1.76,1.04,0.96,1.33,0.67,1.33,0.92,0.92,0.92,1,1,1.25,1,1.52,1.4,1.67,1.67,1.5,1.67,12.46,11.87,3.84,3.92,12.43,12.58,4.73,4.08,45,41.55,0.54,0.35,D
8.99,8.34,2,1.92,2,2.33,2.17,1.67,2.28,1.96,2.33,2.33,2.08,1.75,1.16,0.88,1.33,0.33,0.58,1.08,16.79,16.39,6.13,5.66,7.42,9.37,2.86,3.29,60.76,62.13,0.36,0.38,D
0.82,10.06,1.4,2.72,0.33,2,1.42,2.58,0.8,2.92,0.33,3,0.67,2.33,0.88,0.72,1,1.67,0.75,0.75,9.95,17.13,3.46,6.82,15,6.11,4.29,2.26,43.5,71.74,0.33,0.49,D
1.64,1.52,1.12,0.96,2.33,1.33,1.25,0.5,1.12,1,2,0.67,1.33,0.83,1.44,2,0.67,1,1.5,2.5,12.24,10.11,4.16,3.47,14.42,15.24,4.66,5.76,48.08,41,0.38,0.36,H
0.61,2.86,0.96,1.08,0.33,1.67,1.25,0.85,0.72,1.24,0.33,2,1,1.31,1.36,1.72,2.33,1,1.5,2,10,9.79,3.08,3.5,14.24,14.82,4.73,5,43.53,44.68,0.38,0.45,H
3.33,1.47,1.36,0.92,1.33,2.33,1.67,0.75,1.48,0.72,1,1.67,1.5,0.67,1.36,1.44,0.67,0.67,1.17,1.5,11.27,8.89,4,2.86,12.81,14.18,4.3,5.03,47.78,45.05,0.27,0.26,D
8.55,0.51,2.12,0.96,2,0,2.42,0.67,1.96,0.76,1.33,0.33,2.25,0.67,0.72,1.76,0.67,3,0.42,2.08,13.47,9.53,4.68,2.87,11.47,11.55,3.97,4.32,54.63,45.74,0.37,0.4,H
1.05,2.66,0.8,0.92,1.33,1,1.08,0.73,0.76,1,1,1.33,1,0.82,1.36,1.44,1.33,1.33,1.25,1.55,9.95,11.84,3,3.82,13.58,12.95,4.24,4.57,40.32,51.53,0.44,0.35,A
5.59,4.35,1.68,1.24,1,1.33,2.42,0.67,1.84,1.12,2,1,2.58,0.67,1.36,1.6,2,2,1.08,1.92,15.63,9.45,6.32,3.27,11.13,14.24,3.92,4.84,61.84,45.5,0.37,0.37,H
8.74,1.05,1.92,0.77,1,0.33,2,0.54,1.77,0.81,1.67,1,1.62,0.54,0.88,1.42,2.33,2.33,0.77,1.46,15.95,9.95,5.79,3,9.92,13.58,3.22,4.24,55.71,40.32,0.37,0.44,H
0.51,1.64,0.92,1.19,0,2.33,1.23,1,0.73,1.15,0,2,0.85,0.92,1.77,1.42,2.33,0.67,1.46,1.38,9.53,12.24,2.87,4.16,11.55,14.42,4.32,4.66,45.74,48.08,0.4,0.38,H
1.76,8.55,0.96,2.15,0.67,2,1,1.85,0.92,1.96,1,1,0.85,1.69,1.38,0.69,1.67,0.67,1.15,1,11.87,13.47,3.92,4.68,12.58,11.47,4.08,3.97,41.55,54.63,0.35,0.37,H
2.66,8.99,1,1.96,1.67,1.33,1.07,1.85,1.08,2.27,1.67,1.67,1.14,2.46,1.46,1.19,1.33,1,1.36,1.69,11.84,16.79,3.82,6.13,12.95,7.42,4.57,2.86,51.53,60.76,0.35,0.36,A
8.34,5.59,1.88,1.73,1.67,2,2.15,1,1.96,1.96,1.67,3.33,2.15,1.15,0.92,1.35,1,1.67,0.69,1.62,16.39,15.63,5.66,6.32,9.37,11.13,3.29,3.92,62.13,61.84,0.38,0.37,H
4.35,2.15,1.19,1.04,1.33,0.67,1.77,0.77,1.12,0.92,1.33,1,1.54,0.62,1.73,1.5,2.33,2,1.31,1.54,9.45,12.46,3.27,3.84,14.24,12.43,4.84,4.73,45.5,45,0.37,0.54,H
1.52,0.61,0.92,1.04,1.33,1.33,1.38,0.69,1,0.81,1,1.33,1.15,0.46,2,1.35,0.67,2,1.54,1.23,10.11,10,3.47,3.08,15.24,14.24,5.76,4.73,41,43.53,0.36,0.38,D
1.47,0.82,0.92,1.38,2.33,0.67,1.08,1.38,0.73,0.81,1.67,0.67,0.77,0.92,1.42,0.88,0.67,1,1.38,1,8.89,9.95,2.86,3.46,14.18,15,5.03,4.29,45.05,43.5,0.26,0.33,H
2.86,1.65,1.04,1.15,0.67,1.33,1.33,1.08,1.23,1.42,1,1.33,1.17,1.31,1.77,1.73,1.67,1,1.42,1.46,9.79,11.58,3.5,3.57,14.82,10.87,5,4.21,44.68,49.74,0.45,0.27,H
10.06,3.33,2.65,1.35,2.33,1.33,2.85,1.08,2.85,1.46,2.33,1.33,3.46,1.46,0.73,1.35,0.67,1,0.69,1.54,17.13,11.27,6.82,4,6.11,12.81,2.26,4.3,71.74,47.78,0.49,0.27,H
2.15,8.34,1,1.93,0.67,2.33,1.31,1.62,0.93,1.93,1,1.67,1.23,1.77,1.56,0.89,1.67,0.67,1.46,1.15,12.46,16.39,3.84,5.66,12.43,9.37,4.73,3.29,45,62.13,0.54,0.38,A
8.55,8.74,2.07,1.96,1,1,2.46,1.85,1.89,1.81,0.67,1.33,2.23,1.92,0.7,0.85,1,2.33,0.38,1,13.47,15.95,4.68,5.79,11.47,9.92,3.97,3.22,54.63,55.71,0.37,0.37,H
3.33,1.52,1.3,0.93,0.33,0.67,1.62,0.46,1.44,1,1,0.67,1.46,0.85,1.48,1.96,2.67,1,1.15,2.46,11.27,10.11,4,3.47,12.81,15.24,4.3,5.76,47.78,41,0.27,0.36,D
1.64,1.76,1.15,1.04,2,1.67,1.38,0.92,1.15,0.93,2,1,1.38,1,1.52,1.33,1.67,0.67,1.46,1.62,12.24,11.87,4.16,3.92,14.42,12.58,4.66,4.08,48.08,41.55,0.38,0.35,D
0.61,1.47,1.04,1,1.67,2.33,1.38,0.77,0.81,0.74,1.67,1.67,1.15,0.69,1.33,1.37,1,0.67,1.46,1.46,10,8.89,3.08,2.86,14.24,14.18,4.73,5.03,43.53,45.05,0.38,0.26,H
0.82,2.66,1.33,0.96,0.67,1.33,1.38,0.92,0.78,1.04,0.67,1.33,0.69,1,0.89,1.48,1,1.67,0.77,1.58,9.95,11.84,3.46,3.82,15,12.95,4.29,4.57,43.5,51.53,0.33,0.35,D
8.99,2.86,2,1.11,2.33,1.33,2.08,0.79,2.26,1.26,2.33,1.33,2.08,1.29,1.15,1.7,0.67,1.33,0.69,2.07,16.79,9.79,6.13,3.5,7.42,14.82,2.86,5,60.76,44.68,0.36,0.45,H
1.05,0.51,0.74,1,0,1,1,0.62,0.78,0.85,0.67,1.33,1.08,0.62,1.48,1.74,3,2,1.38,2.08,9.95,9.53,3,2.87,13.58,11.55,4.24,4.32,40.32,45.74,0.44,0.4,A
1.65,4.35,1.11,1.26,1.33,2,1.23,0.62,1.37,1.19,1.33,2,1.54,0.69,1.74,1.7,1,2.33,2,2.15,11.58,9.45,3.57,3.27,10.87,14.24,4.21,4.84,49.74,45.5,0.27,0.37,H
5.59,10.06,1.67,2.67,1,2.33,2.46,2.46,1.89,2.93,2,3,2.77,2.23,1.33,0.74,1.67,0.67,1.08,0.77,15.63,17.13,6.32,6.82,11.13,6.11,3.92,2.26,61.84,71.74,0.37,0.49,A
2.15,8.55,0.96,2.11,0.33,2,1.21,1.71,0.89,1.89,0.67,1.33,1.14,1.57,1.54,0.71,1.67,0.67,1.43,1,12.46,13.47,3.84,4.68,12.43,11.47,4.73,3.97,45,54.63,0.54,0.37,A
0.61,5.59,1.11,1.61,2.33,1,1.5,0.93,0.93,1.82,2.67,1.67,1.36,1.07,1.32,1.39,1,1.67,1.43,1.57,10,15.63,3.08,6.32,14.24,11.13,4.73,3.92,43.53,61.84,0.38,0.37,H
10.06,8.74,2.68,1.89,2.33,1,2.86,1.71,2.93,1.79,3,1.67,3.57,1.86,0.71,0.89,0.67,2,0.71,1.07,17.13,15.95,6.82,5.79,6.11,9.92,2.26,3.22,71.74,55.71,0.49,0.37,H
0.82,4.35,1.32,1.21,0.67,1,1.36,0.57,0.79,1.14,0.67,1.33,0.71,0.64,0.89,1.68,1,2.33,0.79,2.07,9.95,9.45,3.46,3.27,15,14.24,4.29,4.84,43.5,45.5,0.33,0.37,H
3.33,1.64,1.29,1.14,0.67,1.33,1.57,0.93,1.43,1.18,1,1.67,1.43,0.93,1.46,1.54,2.33,2.33,1.14,1.57,11.27,12.24,4,4.16,12.81,14.42,4.3,4.66,47.78,48.08,0.27,0.38,D
2.66,1.52,0.96,0.93,1.33,0.67,1,0.5,1.04,1,1.33,1,1.07,0.86,1.46,1.93,1.67,1.33,1.4,2.36,11.84,10.11,3.82,3.47,12.95,15.24,4.57,5.76,51.53,41,0.35,0.36,D
1.47,2.86,0.96,1.07,1.33,1,1.21,0.73,0.75,1.25,1,1.33,0.79,1.27,1.46,1.79,1.67,2.33,1.29,2.2,8.89,9.79,2.86,3.5,14.18,14.82,5.03,5,45.05,44.68,0.26,0.45,H
8.34,0.51,1.96,1.07,2.33,2,2.21,0.79,1.89,0.89,1.33,2,2.07,0.71,0.86,1.71,0.67,1.33,0.64,2,16.39,9.53,5.66,2.87,9.37,11.55,3.29,4.32,62.13,45.74,0.38,0.4,H
1.65,1.05,1.18,0.71,2,0,1.36,0.5,1.36,0.79,1.67,1,1.5,0.5,1.68,1.5,1,2.67,1.86,1.57,11.58,9.95,3.57,3,10.87,13.58,4.21,4.24,49.74,40.32,0.27,0.44,H
8.99,1.76,2.04,1.04,2.33,1.67,2.14,0.93,2.32,0.96,2.67,1.33,2.21,1.07,1.14,1.36,1,1,0.71,1.64,16.79,11.87,6.13,3.92,7.42,12.58,2.86,4.08,60.76,41.55,0.36,0.35,H
1.52,10.06,0.93,2.69,1,3,1.36,2.5,0.97,2.86,0.67,3,1.14,2.29,1.86,0.69,0.67,0.33,1.5,0.71,10.11,17.13,3.47,6.82,15.24,6.11,5.76,2.26,41,71.74,0.36,0.49,A
5.59,1.65,1.55,1.24,0,2,2.29,1,1.79,1.34,0.33,0.67,2.57,1.21,1.41,1.62,2,0.67,1.21,1.5,15.63,11.58,6.32,3.57,11.13,10.87,3.92,4.21,61.84,49.74,0.37,0.27,H
1.64,8.34,1.14,2,0.67,3,1.36,1.71,1.17,1.9,1.33,1.33,1.43,1.71,1.52,0.83,2.33,0,1.5,1.07,12.24,16.39,4.16,5.66,14.42,9.37,4.66,3.29,48.08,62.13,0.38,0.38,A
8.55,8.99,2.14,2.07,2,3,2.5,1.93,1.93,2.31,1.67,2.67,2.21,2.43,0.76,1.1,1.33,0.33,0.43,1.57,13.47,16.79,4.68,6.13,11.47,7.42,3.97,2.86,54.63,60.76,0.37,0.36,H
4.35,0.61,1.17,1.17,1,2.33,1.86,0.71,1.14,0.97,1.33,2.33,1.64,0.5,1.69,1.31,1.33,1,1.29,1.21,9.45,10,3.27,3.08,14.24,14.24,4.84,4.73,45.5,43.53,0.37,0.38,H
0.51,1.47,1.03,1.03,2,2,1.36,0.71,0.86,0.86,2,2,1.07,0.71,1.72,1.45,1.33,1.67,1.43,1.64,9.53,8.89,2.87,2.86,11.55,14.18,4.32,5.03,45.74,45.05,0.4,0.26,D
1.76,2.66,1,0.97,1.33,0.67,1.14,0.92,0.93,1,1,0.33,0.86,1,1.38,1.41,1.33,1,1.07,1.54,11.87,11.84,3.92,3.82,12.58,12.95,4.08,4.57,41.55,51.53,0.35,0.35,H
1.05,3.33,0.69,1.28,0,0.67,0.93,1,0.76,1.41,0.33,1,1.07,1.43,1.48,1.45,2,2.33,1.43,1.79,9.95,11.27,3,4,13.58,12.81,4.24,4.3,40.32,47.78,0.44,0.27,A
2.86,0.82,1.03,1.38,1,1.33,1.46,1.29,1.24,0.83,1.33,1,1.23,0.86,1.86,0.9,2.67,1,1.31,1,9.79,9.95,3.5,3.46,14.82,15,5,4.29,44.68,43.5,0.45,0.33,A
8.74,2.15,1.83,0.93,1,0,2.07,0.71,1.72,0.93,1.33,1,1.71,0.64,0.9,1.59,1,2.33,0.71,1.64,15.95,12.46,5.79,3.84,9.92,12.43,3.22,4.73,55.71,45,0.37,0.54,H
1.64,1.05,1.1,0.67,0.67,0,1.27,0.47,1.17,0.77,1.33,0.67,1.4,0.47,1.6,1.57,2.33,2.33,1.67,1.53,12.24,9.95,4.16,3,14.42,13.58,4.66,4.24,48.08,40.32,0.38,0.44,H
0.51,2.15,1.03,0.9,1.33,0,1.33,0.67,0.83,0.93,0.67,1,1,0.67,1.67,1.6,1,2,1.33,1.67,9.53,12.46,2.87,3.84,11.55,12.43,4.32,4.73,45.74,45,0.4,0.54,A
1.52,4.35,0.9,1.23,0.67,1,1.27,0.53,0.93,1.17,0.33,1,1.07,0.67,1.87,1.63,1,1,1.53,2.07,10.11,9.45,3.47,3.27,15.24,14.24,5.76,4.84,41,45.5,0.36,0.37,A
8.99,1.65,2,1.2,2,2,2.2,0.93,2.27,1.3,2.33,0.67,2.2,1.13,1.13,1.67,1,1,0.67,1.6,16.79,11.58,6.13,3.57,7.42,10.87,2.86,4.21,60.76,49.74,0.36,0.27,H
5.59,1.52,1.6,0.87,1,0.33,2.33,0.53,1.83,0.94,1.33,0.33,2.6,0.8,1.37,1.87,1.67,1.33,1.13,2.2,15.63,10.11,6.32,3.47,11.13,15.24,3.92,5.76,61.84,41,0.37,0.36,H
8.74,8.34,1.87,2.03,1,3,2.13,1.8,1.73,1.97,1,2.33,1.73,1.87,0.9,0.83,1.33,0.33,0.73,1.07,15.95,16.39,5.79,5.66,9.92,9.37,3.22,3.29,55.71,62.13,0.37,0.38,A
2.15,8.99,0.97,2.03,1,2,1.13,1.8,0.97,2.35,1.67,2.67,1.2,2.33,1.55,1.1,1.67,0.67,1.53,1.6,12.46,16.79,3.84,6.13,12.43,7.42,4.73,2.86,45,60.76,0.54,0.36,A
0.61,3.33,1.13,1.33,2,1.67,1.6,1.13,0.93,1.5,2,2,1.4,1.6,1.33,1.43,1.33,1,1.4,1.73,10,11.27,3.08,4,14.24,12.81,4.73,4.3,43.53,47.78,0.38,0.27,A
8.55,1.47,2.17,1.03,3,1.33,2.53,0.73,1.93,0.83,2.33,1.67,2.2,0.67,0.77,1.4,1.33,1.67,0.47,1.53,13.47,8.89,4.68,2.86,11.47,14.18,3.97,5.03,54.63,45.05,0.37,0.26,H
1.76,0.51,1.07,1,1.33,0.33,1.27,0.73,1,0.81,1.67,0,1,0.67,1.33,1.68,1.33,1.33,1,2,11.87,9.53,3.92,2.87,12.58,11.55,4.08,4.32,41.55,45.74,0.35,0.4,H
1.65,1.64,1.16,1.16,1,1.33,1.47,0.93,1.26,1.19,0.33,1.33,1.47,0.93,1.77,1.58,2.67,2,1.73,1.53,11.58,12.24,3.57,4.16,10.87,14.42,4.21,4.66,49.74,48.08,0.27,0.38,D
1.05,0.82,0.65,1.43,0,2.33,0.87,1.4,0.77,0.9,0.67,2,1.07,1,1.58,0.87,2.33,0.67,1.6,0.93,9.95,9.95,3,3.46,13.58,15,4.24,4.29,40.32,43.5,0.44,0.33,A
2.86,2.66,1,0.93,0,0.67,1.36,0.86,1.2,0.97,0.67,0.33,1.14,0.93,1.9,1.47,3.67,1.33,1.43,1.64,9.79,11.84,3.5,3.82,14.82,12.95,5,4.57,44.68,51.53,0.45,0.35,H
4.35,10.06,1.29,2.7,2,3,1.93,2.53,1.19,2.83,1.67,2,1.67,2.27,1.61,0.67,1,0,1.2,0.67,9.45,17.13,3.27,6.82,14.24,6.11,4.84,2.26,45.5,71.74,0.37,0.49,A
5.59,2.66,1.65,0.9,2,0.33,2.38,0.8,1.87,0.94,2.33,0,2.62,0.87,1.32,1.52,0.67,2,1.06,1.73,15.63,11.84,6.32,3.82,11.13,12.95,3.92,4.57,61.84,51.53,0.37,0.35,H
8.74,2.86,1.81,1.06,1,1,2,0.69,1.71,1.26,1,1.33,1.69,1.25,0.97,1.84,1.67,2.33,0.88,2.31,15.95,9.79,5.79,3.5,9.92,14.82,3.22,5,55.71,44.68,0.37,0.45,D
4.35,8.99,1.25,2.06,2,2,1.81,1.88,1.19,2.34,1.67,2.67,1.62,2.31,1.66,1.09,1.33,1,1.31,1.56,9.45,16.79,3.27,6.13,14.24,7.42,4.84,2.86,45.5,60.76,0.37,0.36,D
1.64,2.15,1.16,0.94,1.33,1,1.38,0.81,1.22,0.97,1.67,1.33,1.44,0.75,1.59,1.56,2.33,1.33,1.62,1.56,12.24,12.46,4.16,3.84,14.42,12.43,4.66,4.73,48.08,45,0.38,0.54,D
0.61,0.51,1.1,0.97,1,0.33,1.5,0.69,0.9,0.78,0.67,0,1.31,0.62,1.35,1.66,1.67,1,1.44,1.94,10,9.53,3.08,2.87,14.24,11.55,4.73,4.32,43.53,45.74,0.38,0.4,D
3.33,1.76,1.39,1.13,2.33,2,1.53,0.87,1.52,1,2.33,1.33,1.4,1,1.39,1.29,0.67,0.67,1.13,1.67,11.27,11.87,4,3.92,12.81,12.58,4.3,4.08,47.78,41.55,0.27,0.35,A
1.52,8.34,0.84,2.06,0,3,1.19,1.88,0.91,2,0.33,3,1.06,1.94,1.91,0.84,2.33,0.67,1.56,1.06,10.11,16.39,3.47,5.66,15.24,9.37,5.76,3.29,41,62.13,0.36,0.38,A
1.65,0.82,1.16,1.48,0.33,3,1.44,1.5,1.28,0.94,0.67,2.33,1.5,1.06,1.78,0.87,3.33,0.67,1.75,0.94,11.58,9.95,3.57,3.46,10.87,15,4.21,4.29,49.74,43.5,0.27,0.33,A
1.05,1.47,0.62,1,0,1.33,0.81,0.69,0.78,0.81,1,1.33,1.06,0.62,1.59,1.42,2.67,1,1.62,1.56,9.95,8.89,3,2.86,13.58,14.18,4.24,5.03,40.32,45.05,0.44,0.26,D
10.06,8.55,2.71,2.19,3,3,2.87,1.8,2.84,1.94,2,2.33,3.4,1.67,0.68,0.74,0.33,1,0.67,1.07,17.13,13.47,6.82,4.68,6.11,11.47,2.26,3.97,71.74,54.63,0.49,0.37,A
2.86,1.52,1.06,0.82,1.33,0,1.47,0.5,1.25,0.91,1.33,0.67,1.27,0.75,1.81,1.91,1.33,2.33,1.33,2.25,9.79,10.11,3.5,3.47,14.82,15.24,5,5.76,44.68,41,0.45,0.36,D
3.33,2.66,1.3,0.85,1,0,1.44,0.75,1.48,1,1.33,1.33,1.38,0.94,1.42,1.61,1.33,3,1.19,1.81,11.27,11.84,4,3.82,12.81,12.95,4.3,4.57,47.78,51.53,0.27,0.35,D
0.82,8.74,1.58,1.82,3,1.33,1.56,1.69,1,1.73,2,1.67,0.88,1.81,0.88,1,1,2,0.81,1.12,9.95,15.95,3.46,5.79,15,9.92,4.29,3.22,43.5,55.71,0.33,0.37,A
5.59,2.86,1.64,1.06,2,1.67,2.41,0.71,1.88,1.24,2.33,1.67,2.65,1.24,1.36,1.79,1.33,0.67,1.12,2.24,15.63,9.79,6.32,3.5,11.13,14.82,3.92,5,61.84,44.68,0.37,0.45,H
10.06,1.47,2.64,1,2,0.67,2.69,0.71,2.82,0.82,2.67,0.67,3.31,0.65,0.76,1.39,1.67,1.33,0.81,1.53,17.13,8.89,6.82,2.86,6.11,14.18,2.26,5.03,71.74,45.05,0.49,0.26,H
0.61,8.34,1.06,2.03,0.33,2,1.47,1.94,0.94,1.97,1,2,1.29,1.94,1.39,0.91,2,1.67,1.41,1.06,10,16.39,3.08,5.66,14.24,9.37,4.73,3.29,43.53,62.13,0.38,0.38,D
1.76,5.59,1.19,1.69,3,3,1.38,0.87,1.03,1.91,2,3,1,1.07,1.28,1.34,0.33,0.67,0.94,1.6,11.87,15.63,3.92,6.32,12.58,11.13,4.08,3.92,41.55,61.84,0.35,0.37,H
8.55,1.05,2.22,0.64,3,0.33,2.56,0.44,1.97,0.79,2.33,1,2.19,0.5,0.78,1.58,1,1.67,0.44,1.56,13.47,9.95,4.68,3,11.47,13.58,3.97,4.24,54.63,40.32,0.37,0.44,A
