@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsExpected NUMERIC
@ATTRIBUTE AwayGoalsExpected NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeGoalsExpectedConc NUMERIC
@ATTRIBUTE AwayGoalsExpectedConc NUMERIC
@ATTRIBUTE HomeGoalsExpectedVsTeam NUMERIC
@ATTRIBUTE AwayGoalsExpectedVsTeam NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomeTotalShotsVsTeam NUMERIC
@ATTRIBUTE AwayTotalShotsVsTeam NUMERIC
@ATTRIBUTE HomeShotsTargetVsTeam NUMERIC
@ATTRIBUTE AwayShotsTargetVsTeam NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE HomeTrend NUMERIC
@ATTRIBUTE AwayTrend NUMERIC
@ATTRIBUTE HomeWeightedPoints NUMERIC
@ATTRIBUTE AwayWeightedPoints NUMERIC
@ATTRIBUTE ChanceCreationHome NUMERIC
@ATTRIBUTE ChanceCreationAway NUMERIC
@ATTRIBUTE ShotsAccuracyHome NUMERIC
@ATTRIBUTE ShotsAccuracyAway NUMERIC
@ATTRIBUTE ScoringRateHome NUMERIC
@ATTRIBUTE ScoringRateAway NUMERIC
@ATTRIBUTE KeeperStrengthHome NUMERIC
@ATTRIBUTE KeeperStrengthAway NUMERIC
@ATTRIBUTE Round NUMERIC
@ATTRIBUTE Winner {H, D, A}
@ATTRIBUTE Over2.5 {True, False}
@data
0.0266,0.0286,0.19,0.15,0.2,0.13,0.19,0.12,0.16,0.15,0.1,0.13,0.2,0.14,0.15,0.14,0.07,0.12,0.07,0.1,0.07,0.16,0.07,0.12,0.14,0.11,0.13,0.13,0.04,0.04,0.1,0.16,0.03,0.05,0.15,0.11,0.05,0.03,0.54,0.45,0.27,0.26,0.01,0,0.0491,0.0447,0.04,0.035,0.03,0.032,0.028,0.027,0.14,0.133,0.24,D,False
0.0152,0.1006,0.14,0.20,0.23,0.07,0.16,0.21,0.11,0.2,0.17,0.07,0.14,0.22,0.14,0.16,0.12,0.1,0.07,0.13,0.12,0.1,0.1,0.11,0.12,0.13,0.13,0.18,0.03,0.06,0.12,0.1,0.04,0.03,0.12,0.15,0.03,0.05,0.5,0.6,0.45,0.54,0,0,0.0524,0.0693,0.038,0.034,0.038,0.03,0.031,0.03,0.1,0.1,0.24,A,True
0.0105,0.0147,0.10,0.14,0.07,0.13,0.1,0.11,0.09,0.12,0.07,0.07,0.12,0.1,0.09,0.09,0.14,0.13,0.17,0.2,0.16,0.16,0.16,0.16,0.13,0.13,0.11,0.12,0.03,0.04,0.14,0.14,0.05,0.05,0.13,0.13,0.04,0.04,0.44,0.5,0.35,0.38,0,0,0.0269,0.0354,0.04,0.044,0.032,0.031,0.036,0.032,0.101,0.112,0.24,H,False
0.0559,0.0333,0.18,0.07,0.2,0,0.22,0.06,0.19,0.09,0.27,0.03,0.24,0.07,0.23,0.06,0.11,0.16,0.07,0.17,0.09,0.18,0.09,0.17,0.2,0.08,0.16,0.12,0.06,0.04,0.11,0.15,0.03,0.05,0.15,0.11,0.05,0.03,0.56,0.44,0.38,0.45,-0.01,-0.03,0.0469,0.0229,0.035,0.037,0.027,0.033,0.031,0.04,0.097,0.093,0.24,H,True
0.007,0.0072,0.08,0.09,0.03,0,0.08,0.09,0.09,0.05,0.03,0.03,0.09,0.03,0.07,0.04,0.14,0.13,0.23,0.3,0.14,0.14,0.17,0.19,0.13,0.1,0.11,0.11,0.03,0.03,0.13,0.13,0.04,0.05,0.12,0.12,0.04,0.04,0.44,0.49,0.36,0.38,0,-0.04,0.0248,0.029,0.039,0.045,0.033,0.033,0.038,0.066,0.093,0.096,0.24,H,False
0.0899,0.0834,0.16,0.18,0.23,0.3,0.17,0.18,0.14,0.15,0.13,0.23,0.14,0.16,0.14,0.18,0.11,0.13,0,0.07,0.09,0.14,0.07,0.11,0.13,0.12,0.16,0.14,0.05,0.05,0.11,0.13,0.04,0.05,0.14,0.12,0.05,0.04,0.56,0.57,0.33,0.38,0,0.03,0.038,0.0491,0.036,0.041,0.031,0.031,0.037,0.03,0.096,0.1,0.24,H,True
0.0077,0.005,0.1,0.08,0.13,0,0.1,0,0.09,0.1,0.13,0.03,0.1,0.06,0.11,0.06,0.14,0.18,0.1,0.2,0.13,0.25,0.12,0.21,0.16,0.09,0.11,0.14,0.03,0.04,0.16,0.16,0.05,0.06,0.14,0.15,0.05,0.04,0.46,0.45,0.40,0.27,0,-0.04,0.0289,0.0147,0.043,0.032,0.033,0.035,0.036,0.039,0.113,0.091,0.24,A,False
0.0082,0.0105,0.09,0.10,0.1,0.13,0.11,0.09,0.09,0.09,0.13,0.03,0.09,0.06,0.11,0.06,0.16,0.14,0.2,0.1,0.13,0.12,0.17,0.12,0.11,0.11,0.12,0.11,0.03,0.03,0.16,0.14,0.05,0.05,0.13,0.13,0.04,0.04,0.43,0.44,0.45,0.35,-0.02,-0.01,0.0197,0.0277,0.037,0.04,0.035,0.032,0.037,0.038,0.095,0.104,0.23,D,True
0.0176,0.0152,0.13,0.14,0.1,0.2,0.16,0.12,0.13,0.11,0.13,0.13,0.16,0.09,0.14,0.11,0.15,0.12,0.13,0.13,0.14,0.12,0.14,0.13,0.13,0.13,0.12,0.13,0.04,0.03,0.12,0.12,0.04,0.04,0.12,0.13,0.04,0.04,0.48,0.5,0.36,0.45,0.01,0.02,0.0499,0.054,0.039,0.038,0.032,0.038,0.031,0.031,0.078,0.099,0.23,D,False
0.0286,0.0855,0.16,0.19,0.13,0.2,0.19,0.14,0.15,0.17,0.13,0.17,0.16,0.13,0.15,0.15,0.12,0.1,0.1,0.07,0.08,0.12,0.1,0.09,0.12,0.13,0.13,0.14,0.04,0.05,0.16,0.1,0.05,0.04,0.11,0.15,0.04,0.05,0.45,0.62,0.26,0.3,-0.01,0.02,0.0429,0.0551,0.035,0.045,0.032,0.028,0.027,0.029,0.133,0.104,0.23,D,False
0.0072,0.0874,0.10,0.23,0,0.23,0.1,0.18,0.05,0.23,0,0.27,0.06,0.22,0.04,0.24,0.13,0.09,0.27,0.03,0.12,0.13,0.17,0.08,0.06,0.21,0.11,0.15,0.03,0.06,0.13,0.11,0.05,0.03,0.11,0.14,0.03,0.05,0.49,0.55,0.38,0.36,-0.03,0,0.0303,0.0735,0.045,0.037,0.033,0.026,0.069,0.025,0.099,0.125,0.23,A,True
0.0435,0.0899,0.11,0.16,0.17,0.3,0.13,0.16,0.14,0.14,0.07,0.17,0.16,0.14,0.12,0.15,0.15,0.12,0.03,0,0.14,0.14,0.11,0.09,0.1,0.13,0.13,0.16,0.04,0.05,0.13,0.11,0.03,0.04,0.12,0.14,0.04,0.04,0.55,0.56,0.27,0.33,0.01,0.03,0.0245,0.0378,0.043,0.036,0.028,0.031,0.033,0.036,0.089,0.092,0.23,D,False
0.0333,0.0215,0.07,0.1,0.1,0.2,0.09,0.1,0.09,0.11,0.07,0.17,0.12,0.11,0.09,0.13,0.16,0.15,0.13,0.13,0.14,0.15,0.15,0.14,0.12,0.14,0.12,0.12,0.04,0.04,0.15,0.14,0.05,0.04,0.13,0.13,0.04,0.04,0.44,0.4,0.45,0.38,-0.02,-0.01,0.0239,0.0407,0.037,0.034,0.033,0.033,0.039,0.033,0.091,0.095,0.23,A,False
0.1006,0.007,0.21,0.08,0.07,0,0.21,0.08,0.2,0.09,0.07,0,0.18,0.08,0.15,0.06,0.1,0.14,0.13,0.23,0.1,0.15,0.11,0.18,0.16,0.08,0.18,0.11,0.06,0.03,0.1,0.13,0.03,0.04,0.15,0.11,0.05,0.03,0.6,0.44,0.54,0.36,0,-0.03,0.072,0.0215,0.034,0.039,0.03,0.033,0.03,0.039,0.1,0.093,0.23,D,False
0.005,0.0266,0.08,0.18,0,0.2,0.16,0.17,0.1,0.16,0.07,0.1,0.15,0.12,0.11,0.13,0.18,0.07,0.23,0.07,0.12,0.08,0.18,0.07,0.09,0.15,0.14,0.13,0.04,0.04,0.16,0.1,0.06,0.03,0.12,0.15,0.03,0.05,0.45,0.54,0.27,0.27,-0.03,-0.01,0.0153,0.0506,0.032,0.04,0.035,0.03,0.038,0.027,0.089,0.134,0.23,A,False
0.0147,0.0077,0.14,0.1,0.13,0.1,0.18,0.1,0.12,0.09,0.07,0.1,0.13,0.08,0.11,0.09,0.13,0.14,0.2,0.1,0.11,0.16,0.15,0.13,0.12,0.12,0.12,0.11,0.04,0.03,0.14,0.16,0.05,0.05,0.14,0.13,0.04,0.04,0.5,0.46,0.38,0.40,0.01,0.01,0.0366,0.0296,0.044,0.043,0.031,0.033,0.032,0.036,0.111,0.113,0.23,D,False
0.0834,0.0559,0.17,0.18,0.2,0.3,0.17,0.15,0.15,0.19,0.2,0.33,0.15,0.15,0.17,0.22,0.13,0.11,0.1,0,0.12,0.12,0.12,0.08,0.12,0.17,0.14,0.16,0.05,0.06,0.13,0.11,0.05,0.03,0.12,0.14,0.04,0.05,0.57,0.56,0.38,0.38,0.02,0.03,0.0439,0.0489,0.041,0.035,0.031,0.027,0.03,0.03,0.099,0.1,0.23,H,True
0.0559,0.0072,0.18,0.1,0.2,0.03,0.21,0.1,0.18,0.05,0.17,0,0.21,0.04,0.18,0.03,0.11,0.11,0.07,0.1,0.1,0.11,0.09,0.11,0.15,0.06,0.16,0.11,0.06,0.03,0.11,0.13,0.03,0.05,0.14,0.11,0.05,0.03,0.56,0.49,0.38,0.38,0.02,-0.02,0.0502,0.0317,0.035,0.045,0.027,0.033,0.033,0.066,0.095,0.113,0.22,H,True
0.0266,0.0147,0.19,0.14,0.3,0.07,0.21,0.09,0.17,0.12,0.17,0.07,0.22,0.1,0.18,0.1,0.07,0.14,0.03,0.23,0.06,0.17,0.06,0.18,0.18,0.08,0.13,0.12,0.04,0.04,0.1,0.14,0.03,0.05,0.14,0.11,0.05,0.03,0.54,0.5,0.27,0.38,0.03,-0.01,0.0529,0.0346,0.04,0.044,0.03,0.031,0.026,0.032,0.136,0.106,0.22,A,False
0.0874,0.1006,0.24,0.21,0.2,0.13,0.3,0.22,0.23,0.2,0.33,0.13,0.24,0.23,0.27,0.19,0.09,0.1,0.17,0.17,0.03,0.1,0.09,0.12,0.2,0.14,0.15,0.18,0.06,0.06,0.11,0.1,0.03,0.03,0.12,0.14,0.04,0.04,0.55,0.6,0.36,0.54,0.02,-0.01,0.0722,0.0713,0.037,0.034,0.026,0.03,0.024,0.029,0.126,0.1,0.22,D,False
0.0215,0.0435,0.10,0.10,0.23,0.07,0.11,0.08,0.11,0.14,0.17,0.03,0.12,0.12,0.13,0.1,0.15,0.16,0.1,0.1,0.15,0.16,0.13,0.14,0.14,0.11,0.12,0.13,0.04,0.04,0.14,0.13,0.04,0.03,0.13,0.13,0.04,0.04,0.4,0.55,0.38,0.27,0.02,0,0.0426,0.0226,0.034,0.043,0.033,0.028,0.032,0.033,0.093,0.085,0.22,A,False
0.007,0.0176,0.09,0.12,0.1,0.03,0.09,0.08,0.09,0.12,0.07,0.13,0.1,0.08,0.09,0.11,0.14,0.16,0.13,0.23,0.12,0.17,0.13,0.19,0.14,0.12,0.11,0.12,0.03,0.04,0.13,0.12,0.04,0.04,0.12,0.13,0.04,0.04,0.44,0.48,0.36,0.36,-0.02,-0.02,0.0225,0.0512,0.039,0.039,0.033,0.032,0.037,0.033,0.097,0.075,0.22,A,True
0.0899,0.0286,0.16,0.16,0.23,0.17,0.16,0.13,0.14,0.16,0.17,0.17,0.14,0.16,0.15,0.16,0.12,0.11,0.07,0.07,0.1,0.15,0.1,0.11,0.13,0.13,0.16,0.13,0.05,0.04,0.11,0.16,0.04,0.05,0.16,0.12,0.05,0.04,0.56,0.45,0.33,0.26,0.02,0.01,0.0356,0.0449,0.036,0.035,0.031,0.032,0.036,0.026,0.088,0.137,0.22,H,False
0.0855,0.0333,0.18,0.08,0.13,0.13,0.23,0.06,0.16,0.09,0.1,0.1,0.2,0.06,0.15,0.08,0.1,0.16,0.07,0.1,0.07,0.16,0.08,0.14,0.15,0.08,0.14,0.12,0.05,0.04,0.1,0.15,0.04,0.05,0.14,0.11,0.05,0.04,0.62,0.44,0.3,0.45,0.01,-0.01,0.053,0.025,0.045,0.037,0.028,0.033,0.03,0.039,0.105,0.094,0.22,H,True
0.0152,0.005,0.13,0.09,0.13,0.03,0.14,0,0.11,0.11,0.07,0.07,0.12,0.05,0.1,0.07,0.12,0.18,0.13,0.17,0.12,0.24,0.13,0.19,0.15,0.1,0.13,0.14,0.03,0.04,0.12,0.16,0.04,0.06,0.15,0.13,0.05,0.04,0.5,0.45,0.45,0.27,0.01,-0.02,0.0557,0.016,0.038,0.032,0.038,0.035,0.033,0.038,0.098,0.092,0.22,H,True
0.0077,0.0082,0.09,0.09,0,0.13,0.08,0.07,0.09,0.1,0.1,0.23,0.09,0.1,0.09,0.14,0.15,0.16,0.2,0.23,0.14,0.2,0.16,0.2,0.15,0.15,0.11,0.12,0.03,0.03,0.16,0.16,0.05,0.05,0.13,0.14,0.04,0.04,0.46,0.43,0.40,0.45,-0.03,-0.01,0.0298,0.0206,0.043,0.037,0.033,0.035,0.038,0.035,0.107,0.096,0.22,H,False
0.0105,0.0834,0.1,0.17,0.17,0.2,0.11,0.17,0.09,0.14,0.07,0.27,0.13,0.14,0.1,0.18,0.13,0.14,0.03,0.2,0.14,0.16,0.1,0.17,0.13,0.14,0.11,0.14,0.03,0.05,0.14,0.13,0.05,0.05,0.12,0.14,0.04,0.05,0.44,0.57,0.35,0.38,0,0.01,0.029,0.0445,0.04,0.041,0.032,0.031,0.037,0.031,0.109,0.095,0.22,A,True
0.0435,0.0105,0.10,0.1,0.03,0.13,0.13,0.09,0.14,0.1,0.1,0.07,0.17,0.06,0.14,0.07,0.16,0.14,0.2,0.1,0.16,0.13,0.17,0.12,0.13,0.12,0.13,0.11,0.04,0.03,0.13,0.14,0.03,0.05,0.14,0.12,0.05,0.03,0.55,0.44,0.27,0.35,0,0.01,0.0232,0.0283,0.043,0.04,0.028,0.032,0.031,0.035,0.082,0.104,0.21,D,False
0.1006,0.0559,0.22,0.17,0.17,0.2,0.23,0.14,0.21,0.18,0.2,0.17,0.2,0.14,0.2,0.16,0.1,0.12,0.17,0.1,0.09,0.14,0.12,0.12,0.16,0.14,0.18,0.16,0.06,0.06,0.1,0.11,0.03,0.03,0.14,0.13,0.05,0.05,0.6,0.56,0.54,0.38,0,0.01,0.0747,0.0382,0.034,0.035,0.03,0.027,0.028,0.033,0.105,0.091,0.21,A,False
0.0286,0.007,0.16,0.09,0.07,0.1,0.18,0.09,0.15,0.1,0.1,0.07,0.14,0.09,0.13,0.08,0.12,0.13,0.13,0.07,0.09,0.14,0.11,0.11,0.12,0.1,0.13,0.11,0.04,0.03,0.16,0.13,0.05,0.04,0.13,0.13,0.04,0.04,0.45,0.44,0.26,0.36,0,-0.01,0.046,0.0235,0.035,0.039,0.032,0.033,0.027,0.035,0.131,0.103,0.21,H,True
0.0072,0.0899,0.10,0.15,0.07,0.23,0.11,0.15,0.05,0.14,0,0.23,0.07,0.14,0.04,0.17,0.11,0.13,0.03,0.1,0.11,0.16,0.08,0.13,0.09,0.13,0.11,0.16,0.03,0.05,0.13,0.11,0.05,0.04,0.11,0.14,0.03,0.05,0.49,0.56,0.38,0.33,-0.01,0.01,0.0332,0.0362,0.045,0.036,0.033,0.031,0.064,0.037,0.117,0.084,0.21,A,False
0.0082,0.0215,0.10,0.10,0.17,0.17,0.12,0.08,0.09,0.11,0.23,0.07,0.08,0.09,0.13,0.09,0.16,0.15,0.2,0.03,0.12,0.14,0.16,0.11,0.12,0.12,0.12,0.12,0.03,0.04,0.16,0.14,0.05,0.04,0.13,0.14,0.04,0.04,0.43,0.4,0.45,0.38,0.01,0.01,0.0215,0.0434,0.037,0.034,0.035,0.033,0.037,0.035,0.1,0.095,0.21,A,True
0.0333,0.0152,0.08,0.12,0.23,0.13,0.1,0.11,0.1,0.11,0.13,0.1,0.13,0.09,0.12,0.1,0.16,0.13,0.07,0.13,0.15,0.14,0.12,0.13,0.13,0.11,0.12,0.13,0.04,0.03,0.15,0.12,0.05,0.04,0.12,0.14,0.04,0.04,0.44,0.5,0.45,0.45,0.01,-0.01,0.0262,0.0536,0.037,0.038,0.033,0.038,0.037,0.033,0.093,0.094,0.21,A,False
0.0176,0.0266,0.13,0.19,0.13,0.23,0.18,0.16,0.12,0.17,0.2,0.13,0.16,0.11,0.16,0.14,0.16,0.07,0.23,0.03,0.14,0.08,0.18,0.06,0.11,0.16,0.12,0.13,0.04,0.04,0.12,0.1,0.04,0.03,0.11,0.13,0.03,0.04,0.48,0.54,0.36,0.27,-0.01,0.02,0.0536,0.0529,0.039,0.04,0.032,0.03,0.032,0.026,0.076,0.14,0.21,A,True
0.005,0.0855,0.09,0.18,0.07,0.07,0.17,0.12,0.11,0.16,0.07,0.03,0.16,0.12,0.11,0.11,0.18,0.1,0.1,0.07,0.12,0.13,0.13,0.1,0.11,0.12,0.14,0.14,0.04,0.05,0.16,0.1,0.06,0.04,0.12,0.15,0.04,0.05,0.45,0.62,0.27,0.3,-0.01,-0.01,0.0168,0.0549,0.032,0.045,0.035,0.028,0.036,0.03,0.093,0.099,0.21,A,False
0.0147,0.0874,0.14,0.23,0.07,0.13,0.19,0.17,0.12,0.22,0.1,0.2,0.14,0.2,0.12,0.21,0.12,0.09,0.2,0.2,0.07,0.14,0.13,0.14,0.13,0.17,0.12,0.15,0.04,0.06,0.14,0.11,0.05,0.03,0.11,0.15,0.03,0.05,0.5,0.55,0.38,0.36,0,0.01,0.0363,0.0736,0.044,0.037,0.031,0.026,0.03,0.026,0.121,0.121,0.21,A,True
0.0834,0.0077,0.16,0.10,0.13,0.03,0.16,0.11,0.14,0.09,0.2,0.07,0.14,0.08,0.16,0.08,0.14,0.15,0.17,0.13,0.12,0.15,0.14,0.14,0.15,0.11,0.14,0.11,0.05,0.03,0.13,0.16,0.05,0.05,0.15,0.12,0.05,0.04,0.57,0.46,0.38,0.40,-0.01,-0.02,0.0455,0.0312,0.041,0.043,0.031,0.033,0.032,0.038,0.093,0.109,0.21,H,True
0.0559,0.0152,0.16,0.13,0.2,0.23,0.2,0.12,0.17,0.11,0.13,0.13,0.2,0.1,0.17,0.11,0.12,0.12,0.13,0.03,0.11,0.12,0.12,0.09,0.13,0.12,0.16,0.13,0.06,0.03,0.11,0.12,0.03,0.04,0.14,0.12,0.05,0.03,0.56,0.5,0.38,0.45,-0.01,0,0.0378,0.0563,0.035,0.038,0.027,0.038,0.034,0.031,0.087,0.101,0.2,H,True
0.0855,0.0266,0.18,0.18,0.17,0.23,0.25,0.14,0.17,0.17,0.13,0.2,0.22,0.11,0.17,0.16,0.1,0.08,0.07,0.07,0.07,0.09,0.08,0.08,0.13,0.12,0.14,0.13,0.05,0.04,0.1,0.1,0.04,0.03,0.12,0.12,0.04,0.04,0.62,0.54,0.3,0.27,0,0.01,0.0576,0.0428,0.045,0.04,0.028,0.03,0.029,0.026,0.099,0.133,0.2,A,False
0.0082,0.005,0.08,0.10,0.07,0.07,0.1,0,0.08,0.11,0.17,0.07,0.07,0.04,0.11,0.07,0.16,0.18,0.2,0.1,0.12,0.24,0.16,0.17,0.14,0.12,0.12,0.14,0.03,0.04,0.16,0.16,0.05,0.06,0.14,0.15,0.05,0.04,0.43,0.45,0.45,0.27,0,0,0.0219,0.0176,0.037,0.032,0.035,0.035,0.039,0.036,0.098,0.093,0.2,H,True
0.0874,0.0176,0.23,0.14,0.13,0.13,0.3,0.09,0.22,0.12,0.2,0.23,0.24,0.09,0.22,0.15,0.1,0.16,0.2,0.27,0.03,0.17,0.11,0.2,0.21,0.13,0.15,0.12,0.06,0.04,0.11,0.12,0.03,0.04,0.13,0.12,0.05,0.03,0.55,0.48,0.36,0.36,-0.01,0,0.0746,0.0563,0.037,0.039,0.026,0.032,0.025,0.031,0.114,0.077,0.2,H,False
0.0215,0.0834,0.08,0.17,0.07,0.23,0.09,0.19,0.1,0.14,0.03,0.23,0.11,0.14,0.08,0.17,0.15,0.14,0.1,0.13,0.16,0.16,0.14,0.14,0.11,0.15,0.12,0.14,0.04,0.05,0.14,0.13,0.04,0.05,0.12,0.14,0.04,0.04,0.4,0.57,0.38,0.38,0,0.01,0.0331,0.0478,0.034,0.041,0.033,0.031,0.036,0.031,0.093,0.095,0.2,H,True
0.0435,0.1006,0.10,0.23,0,0.23,0.13,0.23,0.14,0.22,0.07,0.27,0.18,0.24,0.13,0.24,0.16,0.1,0.2,0.17,0.17,0.1,0.18,0.12,0.13,0.21,0.13,0.18,0.04,0.06,0.13,0.1,0.03,0.03,0.11,0.15,0.04,0.05,0.55,0.6,0.27,0.54,-0.04,0.01,0.0194,0.0762,0.043,0.034,0.028,0.03,0.031,0.027,0.08,0.105,0.2,D,False
0.0333,0.0072,0.07,0.11,0.13,0.07,0.08,0.11,0.1,0.06,0.13,0,0.13,0.04,0.12,0.03,0.16,0.11,0.13,0.03,0.17,0.11,0.16,0.08,0.1,0.09,0.12,0.11,0.04,0.03,0.15,0.13,0.05,0.05,0.12,0.13,0.04,0.04,0.44,0.49,0.45,0.38,0,0,0.0264,0.0348,0.037,0.045,0.033,0.033,0.037,0.06,0.089,0.117,0.2,H,False
0.0077,0.0899,0.1,0.14,0.03,0.23,0.09,0.13,0.09,0.14,0.1,0.23,0.1,0.14,0.1,0.17,0.15,0.14,0.2,0.1,0.15,0.18,0.17,0.14,0.12,0.17,0.11,0.16,0.03,0.05,0.16,0.11,0.05,0.04,0.11,0.16,0.03,0.05,0.46,0.56,0.40,0.33,-0.01,0,0.0328,0.0369,0.043,0.036,0.033,0.031,0.037,0.036,0.107,0.08,0.2,A,False
0.0147,0.0286,0.14,0.16,0.13,0.03,0.2,0.13,0.12,0.16,0.1,0.07,0.15,0.17,0.12,0.13,0.12,0.12,0.17,0.17,0.07,0.16,0.12,0.15,0.14,0.12,0.12,0.13,0.04,0.04,0.14,0.16,0.05,0.05,0.14,0.14,0.04,0.04,0.5,0.45,0.38,0.26,0,0,0.0367,0.0476,0.044,0.035,0.031,0.032,0.03,0.026,0.12,0.13,0.2,D,False
0.0105,0.007,0.09,0.10,0.03,0.2,0.09,0.1,0.1,0.1,0.07,0.17,0.13,0.1,0.1,0.12,0.14,0.13,0.2,0.07,0.16,0.14,0.17,0.11,0.1,0.15,0.11,0.11,0.03,0.03,0.14,0.13,0.05,0.04,0.12,0.13,0.04,0.04,0.44,0.44,0.35,0.36,0,0.01,0.0287,0.0247,0.04,0.039,0.032,0.033,0.035,0.034,0.099,0.102,0.2,H,False
0.0072,0.0215,0.11,0.08,0.07,0.03,0.11,0.08,0.06,0.11,0.03,0.03,0.08,0.1,0.06,0.08,0.12,0.16,0.07,0.2,0.12,0.16,0.1,0.17,0.11,0.09,0.11,0.12,0.03,0.04,0.13,0.14,0.05,0.04,0.12,0.12,0.04,0.04,0.49,0.4,0.38,0.38,0,0,0.0355,0.0345,0.045,0.034,0.033,0.033,0.057,0.035,0.111,0.089,0.19,D,False
0.007,0.0435,0.08,0.11,0.1,0,0.07,0.09,0.1,0.15,0.1,0.07,0.09,0.13,0.09,0.12,0.14,0.16,0.1,0.23,0.13,0.16,0.12,0.19,0.14,0.12,0.11,0.13,0.03,0.04,0.13,0.13,0.04,0.03,0.12,0.13,0.03,0.04,0.44,0.55,0.36,0.27,-0.01,-0.03,0.0191,0.0204,0.039,0.043,0.033,0.028,0.035,0.029,0.097,0.081,0.19,H,False
0.0899,0.0333,0.15,0.07,0.23,0.1,0.16,0.06,0.14,0.09,0.23,0.07,0.13,0.05,0.17,0.07,0.13,0.16,0.1,0.13,0.09,0.16,0.11,0.15,0.16,0.09,0.16,0.12,0.05,0.04,0.11,0.15,0.04,0.05,0.15,0.11,0.05,0.04,0.56,0.44,0.33,0.45,0.02,0.01,0.0371,0.0231,0.036,0.037,0.031,0.033,0.037,0.04,0.082,0.09,0.19,D,True
0.1006,0.0077,0.23,0.10,0.23,0.13,0.22,0.12,0.22,0.08,0.27,0.07,0.19,0.07,0.22,0.07,0.09,0.14,0.1,0.1,0.08,0.13,0.09,0.12,0.17,0.08,0.18,0.11,0.06,0.03,0.1,0.16,0.03,0.05,0.17,0.1,0.05,0.03,0.6,0.46,0.54,0.40,0,0,0.079,0.0345,0.034,0.043,0.03,0.033,0.027,0.039,0.112,0.113,0.19,H,True
0.0176,0.0082,0.14,0.08,0.1,0.03,0.19,0.07,0.12,0.07,0.13,0.1,0.14,0.08,0.13,0.08,0.15,0.15,0.2,0.17,0.12,0.19,0.16,0.17,0.15,0.12,0.12,0.12,0.04,0.03,0.12,0.16,0.04,0.05,0.14,0.12,0.04,0.04,0.48,0.43,0.36,0.45,0.01,0,0.0588,0.0221,0.039,0.037,0.032,0.035,0.033,0.045,0.081,0.103,0.19,D,True
0.005,0.0147,0.10,0.15,0.13,0.2,0.18,0.09,0.11,0.13,0.13,0.1,0.17,0.1,0.14,0.11,0.18,0.12,0.13,0.13,0.12,0.18,0.14,0.14,0.14,0.13,0.14,0.12,0.04,0.04,0.16,0.14,0.06,0.05,0.14,0.14,0.04,0.05,0.45,0.5,0.27,0.38,0,-0.01,0.0178,0.0383,0.032,0.044,0.035,0.031,0.035,0.03,0.091,0.119,0.19,D,False
0.0266,0.0559,0.17,0.17,0.23,0.23,0.2,0.15,0.17,0.18,0.23,0.2,0.22,0.16,0.21,0.18,0.08,0.12,0.07,0.13,0.07,0.13,0.07,0.13,0.17,0.13,0.13,0.16,0.04,0.06,0.1,0.11,0.03,0.03,0.12,0.13,0.04,0.04,0.54,0.56,0.27,0.38,0,0.02,0.0362,0.0398,0.04,0.035,0.03,0.027,0.026,0.032,0.126,0.09,0.19,H,False
0.0152,0.0855,0.13,0.19,0.2,0.17,0.14,0.12,0.11,0.17,0.1,0.13,0.12,0.12,0.11,0.14,0.12,0.1,0.07,0.07,0.12,0.13,0.1,0.1,0.11,0.12,0.13,0.14,0.03,0.05,0.12,0.1,0.04,0.04,0.12,0.13,0.04,0.04,0.5,0.62,0.45,0.3,0.02,0,0.0548,0.0598,0.038,0.045,0.038,0.028,0.031,0.028,0.1,0.099,0.19,D,False
